Î»,Ïƒ,uncertainty
198.52,3.9591e-18,1.29e-19
198.57,3.9595e-18,1.28e-19
198.62,3.9536e-18,1.27e-19
198.67,3.9470e-18,1.27e-19
198.72,3.9403e-18,1.27e-19
198.77,3.9349e-18,1.27e-19
198.82,3.9325e-18,1.27e-19
198.87,3.9302e-18,1.27e-19
198.92,3.9278e-18,1.27e-19
198.97,3.9272e-18,1.27e-19
199.02,3.9274e-18,1.27e-19
199.07,3.9276e-18,1.27e-19
199.12,3.9279e-18,1.26e-19
199.17,3.9292e-18,1.26e-19
199.22,3.9305e-18,1.26e-19
199.27,3.9318e-18,1.26e-19
199.32,3.9344e-18,1.26e-19
199.37,3.9383e-18,1.27e-19
199.42,3.9422e-18,1.27e-19
199.47,3.9461e-18,1.28e-19
199.52,3.9494e-18,1.29e-19
199.57,3.9527e-18,1.29e-19
199.62,3.9558e-18,1.3e-19
199.67,3.9589e-18,1.31e-19
199.72,3.9612e-18,1.32e-19
199.77,3.9635e-18,1.33e-19
199.82,3.9658e-18,1.34e-19
199.87,3.9694e-18,1.34e-19
199.92,3.9736e-18,1.34e-19
199.97,3.9778e-18,1.34e-19
200.02,3.9817e-18,1.35e-19
200.07,3.9812e-18,1.34e-19
200.12,3.9807e-18,1.34e-19
200.17,3.9801e-18,1.33e-19
200.22,3.9805e-18,1.33e-19
200.27,3.982ße-18,1.32e-19
200.32,3.9835e-18,1.32e-19
200.37,3.985ße-18,1.32e-19
200.42,3.9791e-18,1.31e-19
200.47,3.9721e-18,1.31e-19
200.52,3.9651e-18,1.31e-19
200.57,3.9595e-18,1.31e-19
200.62,3.958ße-18,1.32e-19
200.67,3.9564e-18,1.32e-19
200.72,3.9549e-18,1.33e-19
200.77,3.9522e-18,1.33e-19
200.82,3.9489e-18,1.32e-19
200.87,3.9456e-18,1.31e-19
200.92,3.9425e-18,1.3e-19
200.97,3.9415e-18,1.3e-19
201.02,3.9406e-18,1.3e-19
201.07,3.9396e-18,1.3e-19
201.12,3.9389e-18,1.3e-19
201.17,3.9383e-18,1.3e-19
201.22,3.9377e-18,1.3e-19
201.27,3.9372e-18,1.3e-19
201.32,3.9333e-18,1.3e-19
201.37,3.9289e-18,1.3e-19
201.42,3.9245e-18,1.3e-19
201.47,3.9215e-18,1.3e-19
201.52,3.9223e-18,1.3e-19
201.57,3.9231e-18,1.31e-19
201.62,3.9238e-18,1.32e-19
201.67,3.9233e-18,1.32e-19
201.72,3.9223e-18,1.33e-19
201.77,3.9212e-18,1.33e-19
201.82,3.9203e-18,1.33e-19
201.87,3.9210e-18,1.32e-19
201.92,3.9218e-18,1.32e-19
201.97,3.9225e-18,1.31e-19
202.02,3.9242e-18,1.31e-19
202.07,3.9268e-18,1.3e-19
202.12,3.9294e-18,1.3e-19
202.17,3.9320e-18,1.3e-19
202.22,3.9372e-18,1.31e-19
202.27,3.9426e-18,1.31e-19
202.32,3.9480e-18,1.32e-19
202.37,3.9522e-18,1.32e-19
202.42,3.9535e-18,1.33e-19
202.47,3.9548e-18,1.33e-19
202.52,3.9561e-18,1.34e-19
202.57,3.9609e-18,1.34e-19
202.62,3.9672e-18,1.34e-19
202.67,3.9734e-18,1.34e-19
202.72,3.9785e-18,1.34e-19
202.77,3.9753e-18,1.35e-19
202.82,3.9720e-18,1.35e-19
202.87,3.9688e-18,1.36e-19
202.92,3.9695e-18,1.36e-19
202.97,3.9734e-18,1.35e-19
203.02,3.9773e-18,1.34e-19
203.07,3.9812e-18,1.33e-19
203.12,3.9783e-18,1.33e-19
203.17,3.9749e-18,1.34e-19
203.22,3.9715e-18,1.34e-19
203.27,3.9683e-18,1.35e-19
203.32,3.9651e-18,1.34e-19
203.37,3.9619e-18,1.34e-19
203.42,3.9588e-18,1.34e-19
203.47,3.9539e-18,1.34e-19
203.52,3.9484e-18,1.34e-19
203.57,3.9430e-18,1.34e-19
203.62,3.9370e-18,1.34e-19
203.67,3.9287e-18,1.35e-19
203.72,3.9205e-18,1.35e-19
203.77,3.9122e-18,1.35e-19
203.82,3.8987e-18,1.35e-19
203.87,3.8814e-18,1.34e-19
203.92,3.8641e-18,1.32e-19
203.97,3.8468e-18,1.31e-19
204.02,3.8291e-18,1.31e-19
204.07,3.8114e-18,1.3e-19
204.12,3.7937e-18,1.29e-19
204.17,3.7747e-18,1.29e-19
204.22,3.7540e-18,1.28e-19
204.27,3.7332e-18,1.28e-19
204.32,3.7124e-18,1.27e-19
204.37,3.6928e-18,1.27e-19
204.42,3.6735e-18,1.27e-19
204.47,3.6541e-18,1.27e-19
204.52,3.6342e-18,1.26e-19
204.57,3.6126e-18,1.25e-19
204.62,3.5910e-18,1.25e-19
204.67,3.5694e-18,1.24e-19
204.72,3.5478e-18,1.23e-19
204.77,3.5263e-18,1.23e-19
204.82,3.5048e-18,1.23e-19
204.87,3.4833e-18,1.23e-19
204.92,3.4606e-18,1.22e-19
204.97,3.4380e-18,1.21e-19
205.02,3.4153e-18,1.2e-19
205.07,3.3909e-18,1.19e-19
205.12,3.3647e-18,1.18e-19
205.17,3.3385e-18,1.18e-19
205.22,3.3122e-18,1.17e-19
205.27,3.2901e-18,1.16e-19
205.32,3.2684e-18,1.16e-19
205.37,3.2467e-18,1.15e-19
205.42,3.2249e-18,1.15e-19
205.47,3.2031e-18,1.14e-19
205.52,3.1813e-18,1.13e-19
205.57,3.1595e-18,1.13e-19
205.62,3.1394e-18,1.13e-19
205.67,3.1200e-18,1.13e-19
205.72,3.1006e-18,1.13e-19
205.77,3.0813e-18,1.12e-19
205.82,3.0630e-18,1.11e-19
205.87,3.0447e-18,1.1e-19
205.92,3.0264e-18,1.09e-19
205.97,3.0092e-18,1.08e-19
206.02,2.9928e-18,1.09e-19
206.07,2.9765e-18,1.09e-19
206.12,2.9601e-18,1.1e-19
206.17,2.9410e-18,1.09e-19
206.22,2.9219e-18,1.09e-19
206.27,2.9027e-18,1.09e-19
206.32,2.8861e-18,1.08e-19
206.37,2.8732e-18,1.06e-19
206.42,2.8603e-18,1.05e-19
206.47,2.8474e-18,1.03e-19
206.52,2.8325e-18,1.04e-19
206.57,2.8172e-18,1.04e-19
206.62,2.8019e-18,1.05e-19
206.67,2.7869e-18,1.05e-19
206.72,2.7727e-18,1.04e-19
206.77,2.7585e-18,1.02e-19
206.82,2.7444e-18,9.99e-20
206.87,2.7326e-18,9.95e-20
206.92,2.7221e-18,9.99e-20
206.97,2.7116e-18,1.0e-19
207.02,2.7012e-18,1.01e-19
207.07,2.6930e-18,1.0e-19
207.12,2.6848e-18,9.9e-20
207.17,2.6765e-18,9.9e-20
207.22,2.6674e-18,9.8e-20
207.27,2.6573e-18,9.8e-20
207.32,2.6472e-18,9.7e-20
207.37,2.6371e-18,9.7e-20
207.42,2.6248e-18,9.8e-20
207.47,2.6123e-18,9.8e-20
207.52,2.5999e-18,9.9e-20
207.57,2.5883e-18,9.9e-20
207.62,2.5785e-18,9.9e-20
207.67,2.5687e-18,9.8e-20
207.72,2.5588e-18,9.8e-20
207.77,2.5495e-18,9.7e-20
207.82,2.5403e-18,9.7e-20
207.87,2.5311e-18,9.6e-20
207.92,2.5222e-18,9.6e-20
207.97,2.5145e-18,9.7e-20
208.02,2.5068e-18,9.8e-20
208.07,2.4991e-18,9.9e-20
208.12,2.4901e-18,9.8e-20
208.17,2.4803e-18,9.6e-20
208.22,2.4706e-18,9.4e-20
208.27,2.4609e-18,9.2e-20
208.32,2.4527e-18,9.4e-20
208.37,2.4445e-18,9.5e-20
208.42,2.4363e-18,9.7e-20
208.47,2.4276e-18,9.8e-20
208.52,2.4186e-18,9.8e-20
208.57,2.4095e-18,9.8e-20
208.62,2.4005e-18,9.8e-20
208.67,2.3919e-18,9.8e-20
208.72,2.3834e-18,9.8e-20
208.77,2.3748e-18,9.8e-20
208.82,2.3664e-18,9.8e-20
208.87,2.3583e-18,9.7e-20
208.92,2.3501e-18,9.6e-20
208.97,2.3419e-18,9.6e-20
209.02,2.3345e-18,9.5e-20
209.07,2.3272e-18,9.5e-20
209.12,2.3200e-18,9.5e-20
209.17,2.3124e-18,9.5e-20
209.22,2.3031e-18,9.5e-20
209.27,2.2938e-18,9.5e-20
209.32,2.2845e-18,9.6e-20
209.37,2.2800e-18,9.5e-20
209.42,2.2785e-18,9.4e-20
209.47,2.2770e-18,9.3e-20
209.52,2.2754e-18,9.3e-20
209.57,2.2694e-18,9.3e-20
209.62,2.2636e-18,9.3e-20
209.67,2.2577e-18,9.3e-20
209.72,2.2515e-18,9.3e-20
209.77,2.245ße-18,9.3e-20
209.82,2.2385e-18,9.3e-20
209.87,2.2321e-18,9.3e-20
209.92,2.2242e-18,9.3e-20
209.97,2.2162e-18,9.3e-20
210.02,2.2082e-18,9.4e-20
210.07,2.1991e-18,9.4e-20
210.12,2.188ße-18,9.5e-20
210.17,2.1768e-18,9.6e-20
210.22,2.1656e-18,9.7e-20
210.27,2.1563e-18,9.6e-20
210.32,2.1475e-18,9.6e-20
210.37,2.1387e-18,9.5e-20
210.42,2.1294e-18,9.5e-20
210.47,2.1183e-18,9.4e-20
210.52,2.1071e-18,9.3e-20
210.57,2.096ße-18,9.2e-20
210.62,2.0883e-18,9.1e-20
210.67,2.0826e-18,9.0e-20
210.72,2.0768e-18,9.0e-20
210.77,2.0710e-18,8.9e-20
210.82,2.0634e-18,8.9e-20
210.87,2.0558e-18,8.9e-20
210.92,2.0482e-18,8.9e-20
210.97,2.0412e-18,9.0e-20
211.02,2.0349e-18,9.2e-20
211.07,2.0285e-18,9.5e-20
211.12,2.0222e-18,9.7e-20
211.17,2.0127e-18,9.6e-20
211.22,2.0031e-18,9.4e-20
211.27,1.9934e-18,9.3e-20
211.32,1.9840e-18,9.1e-20
211.37,1.9752e-18,9.1e-20
211.42,1.9663e-18,9.0e-20
211.47,1.9574e-18,9.0e-20
211.52,1.9452e-18,9.0e-20
211.57,1.9323e-18,9.2e-20
211.62,1.9194e-18,9.3e-20
211.67,1.9071e-18,9.4e-20
211.72,1.8967e-18,9.3e-20
211.77,1.8863e-18,9.2e-20
211.82,1.8759e-18,9.2e-20
211.87,1.8681e-18,9.1e-20
211.92,1.8616e-18,9.0e-20
211.97,1.8551e-18,9.0e-20
212.02,1.8490e-18,8.9e-20
212.07,1.8460e-18,9.0e-20
212.12,1.8431e-18,9.0e-20
212.17,1.8401e-18,9.0e-20
212.22,1.8335e-18,9.1e-20
212.27,1.8241e-18,9.2e-20
212.32,1.8147e-18,9.2e-20
212.37,1.8054e-18,9.3e-20
212.42,1.7988e-18,9.2e-20
212.47,1.7923e-18,9.1e-20
212.52,1.7857e-18,9.0e-20
212.57,1.7773e-18,9.0e-20
212.62,1.7667e-18,9.1e-20
212.67,1.7561e-18,9.2e-20
212.72,1.7455e-18,9.3e-20
212.77,1.7348e-18,9.1e-20
212.82,1.7241e-18,8.9e-20
212.87,1.7134e-18,8.8e-20
212.92,1.7035e-18,8.6e-20
212.97,1.6954e-18,8.6e-20
213.02,1.6874e-18,8.5e-20
213.07,1.6793e-18,8.4e-20
213.12,1.6722e-18,8.4e-20
213.17,1.6654e-18,8.4e-20
213.22,1.6585e-18,8.4e-20
213.27,1.6519e-18,8.5e-20
213.32,1.6460e-18,8.5e-20
213.37,1.6402e-18,8.5e-20
213.42,1.6343e-18,8.5e-20
213.47,1.6313e-18,8.5e-20
213.52,1.6299e-18,8.5e-20
213.57,1.6285e-18,8.5e-20
213.62,1.6267e-18,8.5e-20
213.67,1.6222e-18,8.6e-20
213.72,1.6176e-18,8.6e-20
213.77,1.6131e-18,8.7e-20
213.82,1.6083e-18,8.7e-20
213.87,1.6035e-18,8.7e-20
213.92,1.5986e-18,8.7e-20
213.97,1.5937e-18,8.6e-20
214.02,1.5821e-18,8.5e-20
214.07,1.5702e-18,8.4e-20
214.12,1.5584e-18,8.3e-20
214.17,1.5495e-18,8.3e-20
214.22,1.5445e-18,8.4e-20
214.27,1.5396e-18,8.4e-20
214.32,1.5346e-18,8.5e-20
214.37,1.5296e-18,8.5e-20
214.42,1.5245e-18,8.6e-20
214.47,1.5195e-18,8.6e-20
214.52,1.5156e-18,8.6e-20
214.57,1.5144e-18,8.5e-20
214.62,1.5132e-18,8.4e-20
214.67,1.5120e-18,8.3e-20
214.72,1.5094e-18,8.4e-20
214.77,1.5062e-18,8.6e-20
214.82,1.5031e-18,8.8e-20
214.87,1.4982e-18,8.9e-20
214.92,1.4861e-18,8.8e-20
214.97,1.4741e-18,8.7e-20
215.02,1.462ße-18,8.6e-20
215.07,1.4478e-18,8.5e-20
215.12,1.4324e-18,8.5e-20
215.17,1.4171e-18,8.4e-20
215.22,1.4015e-18,8.3e-20
215.27,1.3847e-18,8.2e-20
215.32,1.3679e-18,8.1e-20
215.37,1.3511e-18,8.0e-20
215.42,1.3374e-18,7.9e-20
215.47,1.3263e-18,8.0e-20
215.52,1.3152e-18,8.0e-20
215.57,1.3041e-18,8.0e-20
215.62,1.2932e-18,8.1e-20
215.67,1.2822e-18,8.2e-20
215.72,1.2712e-18,8.4e-20
215.77,1.2598e-18,8.4e-20
215.82,1.2478e-18,8.2e-20
215.87,1.2359e-18,8.1e-20
215.92,1.2239e-18,7.9e-20
215.97,1.2068e-18,8.0e-20
216.02,1.1892e-18,8.1e-20
216.07,1.1715e-18,8.2e-20
216.12,1.1547e-18,8.2e-20
216.17,1.1394e-18,8.1e-20
216.22,1.1242e-18,8.0e-20
216.27,1.1089e-18,7.9e-20
216.32,1.0924e-18,7.9e-20
216.37,1.0756e-18,7.9e-20
216.42,1.0587e-18,7.9e-20
216.47,1.0435e-18,8.0e-20
216.52,1.0328e-18,8.1e-20
216.57,1.0222e-18,8.2e-20
216.62,1.0115e-18,8.4e-20
216.67,9.9937e-19,8.4e-20
216.72,9.8665e-19,8.3e-20
216.77,9.7395e-19,8.2e-20
216.82,9.6191e-19,8.1e-20
216.87,9.5350e-19,8.1e-20
216.92,9.4507e-19,8.1e-20
216.97,9.3666e-19,8.1e-20
217.02,9.2609e-19,8.1e-20
217.07,9.1422e-19,8.2e-20
217.12,9.0233e-19,8.2e-20
217.17,8.9057e-19,8.3e-20
217.22,8.8033e-19,8.1e-20
217.27,8.7009e-19,8.0e-20
217.32,8.5987e-19,7.9e-20
217.37,8.4819e-19,7.8e-20
217.42,8.3515e-19,7.9e-20
217.47,8.2213e-19,7.9e-20
217.52,8.0911e-19,8.0e-20
217.57,8.0354e-19,8.0e-20
217.62,7.9814e-19,8.0e-20
217.67,7.9273e-19,8.0e-20
217.72,7.8500e-19,8.0e-20
217.77,7.7424e-19,8.0e-20
217.82,7.6352e-19,8.0e-20
217.87,7.5280e-19,8.0e-20
217.92,7.4852e-19,7.8e-20
217.97,7.4501e-19,7.6e-20
218.02,7.4148e-19,7.5e-20
218.07,7.3469e-19,7.4e-20
218.12,7.2216e-19,7.5e-20
218.17,7.0963e-19,7.6e-20
218.22,6.9712e-19,7.7e-20
218.27,6.8724e-19,7.7e-20
218.32,6.7801e-19,7.6e-20
218.37,6.6881e-19,7.6e-20
218.42,6.5951e-19,7.5e-20
218.47,6.5003e-19,7.4e-20
218.52,6.4053e-19,7.2e-20
218.57,6.3102e-19,7.1e-20
218.62,6.2392e-19,7.2e-20
218.67,6.1777e-19,7.6e-20
218.72,6.1159e-19,7.9e-20
218.77,6.0533e-19,8.1e-20
218.82,5.9851e-19,7.8e-20
218.87,5.9171e-19,7.6e-20
218.92,5.8490e-19,7.3e-20
218.97,5.7799e-19,7.3e-20
219.02,5.7097e-19,7.4e-20
219.07,5.6400e-19,7.5e-20
219.12,5.5716e-19,7.7e-20
219.17,5.5194e-19,7.7e-20
219.22,5.4673e-19,7.7e-20
219.27,5.4151e-19,7.8e-20
219.32,5.3606e-19,7.8e-20
219.37,5.3043e-19,7.8e-20
219.42,5.2478e-19,7.8e-20
219.47,5.1910e-19,7.8e-20
219.52,5.1219e-19,7.8e-20
219.57,5.0527e-19,7.9e-20
219.62,4.9837e-19,7.9e-20
219.67,4.9225e-19,7.9e-20
219.72,4.8697e-19,7.8e-20
219.77,4.8170e-19,7.7e-20
219.82,4.7641e-19,7.5e-20
219.87,4.7020e-19,7.6e-20
219.92,4.6399e-19,7.7e-20
219.97,4.5774e-19,7.8e-20
220.02,4.5260e-19,7.8e-20
220.07,4.4892e-19,7.8e-20
220.12,4.4525e-19,7.8e-20
220.17,4.4158e-19,7.7e-20
220.22,4.3709e-19,7.8e-20
220.27,4.3247e-19,7.9e-20
220.32,4.2787e-19,8.0e-20
220.37,4.2332e-19,8.0e-20
220.42,4.1888e-19,7.9e-20
220.47,4.1446e-19,7.9e-20
220.52,4.1002e-19,7.8e-20
220.57,4.0572e-19,7.8e-20
220.62,4.0148e-19,7.9e-20
220.67,3.9724e-19,8.0e-20
220.72,3.9444e-19,7.9e-20
220.77,3.9542e-19,7.7e-20
220.82,3.9642e-19,7.4e-20
220.87,3.9743e-19,7.2e-20
220.92,3.9238e-19,7.3e-20
220.97,3.8521e-19,7.5e-20
221.02,3.7803e-19,7.7e-20
221.07,3.7118e-19,7.8e-20
221.12,3.6543e-19,7.7e-20
221.17,3.5967e-19,7.6e-20
221.22,3.5394e-19,7.6e-20
221.27,3.5167e-19,7.6e-20
221.32,3.5106e-19,7.6e-20
221.37,3.5046e-19,7.7e-20
221.42,3.4940e-19,7.7e-20
221.47,3.4571e-19,7.7e-20
221.52,3.42ßße-19,7.8e-20
221.57,3.3828e-19,7.8e-20
221.62,3.3482e-19,7.9e-20
221.67,3.3151e-19,8.0e-20
221.72,3.2819e-19,8.1e-20
221.77,3.2494e-19,8.2e-20
221.82,3.2252e-19,8.2e-20
221.87,3.2007e-19,8.1e-20
221.92,3.1763e-19,8.0e-20
221.97,3.1578e-19,8.0e-20
222.02,3.1438e-19,8.0e-20
222.07,3.1299e-19,8.0e-20
222.12,3.1160e-19,8.0e-20
222.17,3.1054e-19,7.8e-20
222.22,3.0948e-19,7.7e-20
222.27,3.0842e-19,7.5e-20
222.32,3.0722e-19,7.5e-20
222.37,3.0585e-19,7.7e-20
222.42,3.0449e-19,7.9e-20
222.47,3.0313e-19,8.1e-20
222.52,3.0367e-19,8.1e-20
222.57,3.0428e-19,8.1e-20
222.62,3.0490e-19,8.2e-20
222.67,3.0489e-19,8.1e-20
222.72,3.0412e-19,8.0e-20
222.77,3.0331e-19,7.9e-20
222.82,3.0252e-19,7.8e-20
222.87,2.9988e-19,7.7e-20
222.92,2.9707e-19,7.6e-20
222.97,2.9431e-19,7.5e-20
223.02,2.9240e-19,7.5e-20
223.07,2.9195e-19,7.7e-20
223.12,2.9152e-19,7.8e-20
223.17,2.9110e-19,8.0e-20
223.22,2.8865e-19,8.0e-20
223.27,2.8587e-19,8.0e-20
223.32,2.8307e-19,7.9e-20
223.37,2.8080e-19,7.9e-20
223.42,2.7953e-19,7.8e-20
223.47,2.7830e-19,7.8e-20
223.52,2.7702e-19,7.7e-20
223.57,2.7713e-19,7.8e-20
223.62,2.7756e-19,7.9e-20
223.67,2.7796e-19,8.0e-20
223.72,2.7731e-19,8.0e-20
223.77,2.7390e-19,7.9e-20
223.82,2.7047e-19,7.7e-20
223.87,2.6705e-19,7.6e-20
223.92,2.6591e-19,7.6e-20
223.97,2.6551e-19,7.6e-20
224.02,2.6510e-19,7.6e-20
224.07,2.6458e-19,7.6e-20
224.12,2.6375e-19,7.6e-20
224.17,2.6290e-19,7.7e-20
224.22,2.6205e-19,7.8e-20
224.27,2.6190e-19,7.8e-20
224.32,2.6204e-19,7.8e-20
224.37,2.6216e-19,7.8e-20
224.42,2.6165e-19,7.8e-20
224.47,2.5854e-19,7.7e-20
224.52,2.5544e-19,7.7e-20
224.57,2.5231e-19,7.7e-20
224.62,2.5237e-19,7.8e-20
224.67,2.5390e-19,8.1e-20
224.72,2.5542e-19,8.4e-20
224.77,2.5644e-19,8.6e-20
224.82,2.5477e-19,8.2e-20
224.87,2.5310e-19,7.9e-20
224.92,2.5143e-19,7.6e-20
224.97,2.4851e-19,7.4e-20
225.02,2.4488e-19,7.3e-20
225.07,2.4126e-19,7.1e-20
225.12,2.3798e-19,7.0e-20
225.17,2.3730e-19,7.2e-20
225.22,2.3658e-19,7.3e-20
225.27,2.3586e-19,7.4e-20
225.32,2.3673e-19,7.4e-20
225.37,2.3861e-19,7.4e-20
225.42,2.4050e-19,7.3e-20
225.47,2.4214e-19,7.2e-20
225.52,2.4091e-19,7.2e-20
225.57,2.3966e-19,7.1e-20
225.62,2.3842e-19,7.1e-20
225.67,2.3708e-19,7.1e-20
225.72,2.3565e-19,7.1e-20
225.77,2.3425e-19,7.2e-20
225.82,2.3294e-19,7.2e-20
225.87,2.3474e-19,7.3e-20
225.92,2.3654e-19,7.3e-20
225.97,2.3834e-19,7.4e-20
226.02,2.3911e-19,7.4e-20
226.07,2.3895e-19,7.4e-20
226.12,2.3879e-19,7.4e-20
226.17,2.3863e-19,7.3e-20
226.22,2.3681e-19,7.4e-20
226.27,2.3502e-19,7.4e-20
226.32,2.3323e-19,7.4e-20
226.37,2.3271e-19,7.4e-20
226.42,2.3348e-19,7.5e-20
226.47,2.3423e-19,7.5e-20
226.52,2.3500e-19,7.5e-20
226.57,2.3507e-19,7.5e-20
226.62,2.3511e-19,7.5e-20
226.67,2.3518e-19,7.5e-20
226.72,2.3311e-19,7.5e-20
226.77,2.2854e-19,7.5e-20
226.82,2.2399e-19,7.6e-20
226.87,2.1939e-19,7.7e-20
226.92,2.1915e-19,7.7e-20
226.97,2.1917e-19,7.6e-20
227.02,2.1920e-19,7.6e-20
227.07,2.1964e-19,7.6e-20
227.12,2.2065e-19,7.5e-20
227.17,2.2166e-19,7.5e-20
227.22,2.2267e-19,7.4e-20
227.27,2.2343e-19,7.7e-20
227.32,2.2418e-19,7.9e-20
227.37,2.2493e-19,8.1e-20
227.42,2.2593e-19,8.2e-20
227.47,2.2727e-19,7.9e-20
227.52,2.2865e-19,7.6e-20
227.57,2.3002e-19,7.4e-20
227.62,2.2969e-19,7.2e-20
227.67,2.2918e-19,7.0e-20
227.72,2.2865e-19,6.9e-20
227.77,2.2739e-19,6.9e-20
227.82,2.2496e-19,7.1e-20
227.87,2.2252e-19,7.4e-20
227.92,2.2007e-19,7.7e-20
227.97,2.2099e-19,7.6e-20
228.02,2.2236e-19,7.5e-20
228.07,2.2370e-19,7.4e-20
228.12,2.2474e-19,7.4e-20
228.17,2.2521e-19,7.7e-20
228.22,2.2568e-19,7.9e-20
228.27,2.2613e-19,8.1e-20
228.32,2.2658e-19,8.1e-20
228.37,2.2702e-19,8.0e-20
228.42,2.2745e-19,8.0e-20
228.47,2.2808e-19,8.0e-20
228.52,2.2907e-19,8.0e-20
228.57,2.3005e-19,8.1e-20
228.62,2.3102e-19,8.2e-20
228.67,2.2829e-19,8.0e-20
228.72,2.2483e-19,7.9e-20
228.77,2.2135e-19,7.7e-20
228.82,2.2024e-19,7.7e-20
228.87,2.2411e-19,7.7e-20
228.92,2.2797e-19,7.7e-20
228.97,2.3185e-19,7.7e-20
229.02,2.3330e-19,7.7e-20
229.07,2.3425e-19,7.8e-20
229.12,2.3517e-19,7.9e-20
229.17,2.3580e-19,7.9e-20
229.22,2.3578e-19,7.8e-20
229.27,2.3575e-19,7.7e-20
229.32,2.3571e-19,7.6e-20
229.37,2.3457e-19,7.7e-20
229.42,2.3320e-19,7.7e-20
229.47,2.3181e-19,7.8e-20
229.52,2.3205e-19,7.9e-20
229.57,2.3608e-19,7.9e-20
229.62,2.4009e-19,8.0e-20
229.67,2.4412e-19,8.0e-20
229.72,2.4729e-19,7.9e-20
229.77,2.5028e-19,7.7e-20
229.82,2.5325e-19,7.4e-20
229.87,2.5556e-19,7.3e-20
229.92,2.5628e-19,7.5e-20
229.97,2.5700e-19,7.7e-20
230.02,2.5772e-19,7.8e-20
230.07,2.6092e-19,7.9e-20
230.12,2.6475e-19,8.0e-20
230.17,2.6858e-19,8.0e-20
230.22,2.7130e-19,8.0e-20
230.27,2.7116e-19,7.8e-20
230.32,2.7099e-19,7.5e-20
230.37,2.7085e-19,7.3e-20
230.42,2.7327e-19,7.2e-20
230.47,2.7642e-19,7.2e-20
230.52,2.7956e-19,7.1e-20
230.57,2.8256e-19,7.0e-20
230.62,2.8517e-19,6.9e-20
230.67,2.8779e-19,6.7e-20
230.72,2.9038e-19,6.6e-20
230.77,2.9736e-19,6.5e-20
230.82,3.0554e-19,6.4e-20
230.87,3.1375e-19,6.3e-20
230.92,3.2022e-19,6.2e-20
230.97,3.2228e-19,6.3e-20
231.02,3.2435e-19,6.3e-20
231.07,3.2641e-19,6.4e-20
231.12,3.2595e-19,6.4e-20
231.17,3.2479e-19,6.4e-20
231.22,3.2360e-19,6.4e-20
231.27,3.2246e-19,6.4e-20
231.32,3.2148e-19,6.6e-20
231.37,3.2046e-19,6.8e-20
231.42,3.1943e-19,7.0e-20
231.47,3.1943e-19,6.9e-20
231.52,3.1972e-19,6.7e-20
231.57,3.2000e-19,6.5e-20
231.62,3.1975e-19,6.3e-20
231.67,3.1817e-19,6.1e-20
231.72,3.1660e-19,6.0e-20
231.77,3.1498e-19,5.8e-20
231.82,3.1380e-19,6.0e-20
231.87,3.1274e-19,6.3e-20
231.92,3.1168e-19,6.6e-20
231.97,3.1027e-19,6.8e-20
232.02,3.0798e-19,6.8e-20
232.07,3.0568e-19,6.7e-20
232.12,3.0340e-19,6.6e-20
232.17,3.0006e-19,6.8e-20
232.22,2.9648e-19,6.9e-20
232.27,2.9288e-19,7.1e-20
232.32,2.9085e-19,7.3e-20
232.37,2.9238e-19,7.5e-20
232.42,2.9390e-19,7.7e-20
232.47,2.9545e-19,7.9e-20
232.52,2.9213e-19,7.8e-20
232.57,2.8764e-19,7.6e-20
232.62,2.8308e-19,7.4e-20
232.67,2.8069e-19,7.3e-20
232.72,2.8321e-19,7.3e-20
232.77,2.8573e-19,7.2e-20
232.82,2.8825e-19,7.2e-20
232.87,2.8909e-19,7.0e-20
232.92,2.8955e-19,6.9e-20
232.97,2.9000e-19,6.8e-20
233.02,2.9166e-19,6.7e-20
233.07,2.9586e-19,6.9e-20
233.12,3.0006e-19,7.0e-20
233.17,3.0427e-19,7.2e-20
233.22,3.0533e-19,7.2e-20
233.27,3.0571e-19,7.1e-20
233.32,3.0609e-19,7.1e-20
233.37,3.0701e-19,7.2e-20
233.42,3.0899e-19,7.3e-20
233.47,3.1097e-19,7.4e-20
233.52,3.1294e-19,7.6e-20
233.57,3.0763e-19,7.5e-20
233.62,3.0095e-19,7.3e-20
233.67,2.9422e-19,7.1e-20
233.72,2.8920e-19,7.1e-20
233.77,2.8740e-19,7.2e-20
233.82,2.8560e-19,7.4e-20
233.87,2.8380e-19,7.5e-20
233.92,2.8541e-19,7.5e-20
233.97,2.8754e-19,7.5e-20
234.02,2.8967e-19,7.6e-20
234.07,2.9105e-19,7.7e-20
234.12,2.9111e-19,7.9e-20
234.17,2.9114e-19,8.1e-20
234.22,2.9117e-19,8.4e-20
234.27,2.8866e-19,8.2e-20
234.32,2.8580e-19,8.0e-20
234.37,2.8293e-19,7.9e-20
234.42,2.8130e-19,7.7e-20
234.47,2.8165e-19,7.7e-20
234.52,2.8198e-19,7.6e-20
234.57,2.8232e-19,7.6e-20
234.62,2.8126e-19,7.6e-20
234.67,2.8001e-19,7.6e-20
234.72,2.7880e-19,7.7e-20
234.77,2.7893e-19,7.7e-20
234.82,2.8111e-19,7.6e-20
234.87,2.8331e-19,7.6e-20
234.92,2.8549e-19,7.5e-20
234.97,2.8744e-19,7.6e-20
235.02,2.8935e-19,7.7e-20
235.07,2.9125e-19,7.8e-20
235.12,2.9403e-19,7.7e-20
235.17,2.9786e-19,7.5e-20
235.22,3.0169e-19,7.4e-20
