λ,σ_1,σ_2,σ_3,σ_4,σ_5,σ_6,σ_7,σ_8,σ_11,σ_12,σ_13,σ_14,σ_17,σ_15,σ_16,σ_18,σ_19,σ_20,σ_21,σ_22,σ_23,σ_24,σ_31,σ_32,σ_33,σ_34,σ_35,σ_41,σ_51,σ_52,σ_53,σ_54,σ_55,σ_56
771.482,2.899057866404959e-22,2.899057866404959e-22,0.0,4.491220955313061e-22,2.623200091079904e-20,2.623200091079904e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771.732,2.9103320733184423e-22,2.9103320733184423e-22,0.0,4.482951841283395e-22,2.6433029330299183e-20,2.6433029330299183e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771.983,2.9217098509891336e-22,2.9217098509891336e-22,0.0,4.478087910277433e-22,2.6675188276251772e-20,2.6675188276251772e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772.233,2.93306228879877e-22,2.93306228879877e-22,0.0,4.476641269912327e-22,2.695526387063907e-20,2.695526387063907e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772.484,2.944440881714418e-22,2.944440881714418e-22,0.0,4.478575355253056e-22,2.727388589672731e-20,2.727388589672731e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772.735,2.955759968207075e-22,2.955759968207075e-22,0.0,4.48387947039705e-22,2.762804226789445e-20,2.762804226789445e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772.985,2.966934109269275e-22,2.966934109269275e-22,0.0,4.492490777972004e-22,2.801377476861908e-20,2.801377476861908e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773.236,2.9780111910089063e-22,2.9780111910089063e-22,0.0,4.504457912554507e-22,2.8431410990574834e-20,2.8431410990574834e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773.486,2.988861117367462e-22,2.988861117367462e-22,0.0,4.519666570613811e-22,2.887444043549437e-20,2.887444043549437e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773.737,2.999528178244029e-22,2.999528178244029e-22,0.0,4.538220234709871e-22,2.9342743470512975e-20,2.9342743470512975e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773.987,3.0098847573703857e-22,3.0098847573703857e-22,0.0,4.559953734594861e-22,2.9828465655032494e-20,2.9828465655032494e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774.238,3.0199706337178852e-22,3.0199706337178852e-22,0.0,4.58502389931754e-22,3.033086146851616e-20,3.033086146851616e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774.488,3.0296624951751777e-22,3.0296624951751777e-22,0.0,4.61321415921038e-22,3.084083818381397e-20,3.084083818381397e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774.739,3.038994733288911e-22,3.038994733288911e-22,0.0,4.644732928741541e-22,3.135689637209271e-20,3.135689637209271e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774.989,3.0478502361883144e-22,3.0478502361883144e-22,0.0,4.679311465293577e-22,3.186894254657385e-20,3.186894254657385e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775.24,3.056257183349295e-22,3.056257183349295e-22,0.0,4.717207832511783e-22,3.237468050009722e-20,3.237468050009722e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775.49,3.0641066022248983e-22,3.0641066022248983e-22,0.0,4.758100274752197e-22,3.2863411343114304e-20,3.2863411343114304e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775.741,3.071419694493355e-22,3.071419694493355e-22,0.0,4.802294366301327e-22,3.3332114397579174e-20,3.3332114397579174e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775.991,3.078097582277066e-22,3.078097582277066e-22,0.0,4.849414331070444e-22,3.377004367233147e-20,3.377004367233147e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776.242,3.084153795231198e-22,3.084153795231198e-22,0.0,4.899810897044977e-22,3.417365400402826e-20,3.417365400402826e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776.492,3.0895014796444933e-22,3.0895014796444933e-22,0.0,4.953053346418354e-22,3.453285491449045e-20,3.453285491449045e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776.743,3.094145876288956e-22,3.094145876288956e-22,0.0,5.0095347910177745e-22,3.484388812018017e-20,3.484388812018017e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776.993,3.098014040888575e-22,3.098014040888575e-22,0.0,5.068768657642988e-22,3.509811053419171e-20,3.509811053419171e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777.244,3.101102376295512e-22,3.101102376295512e-22,0.0,5.131187608627454e-22,3.529193814373687e-20,3.529193814373687e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777.494,3.103353642296426e-22,3.103353642296426e-22,0.0,5.196248364939287e-22,3.541896363108051e-20,3.541896363108051e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777.744,3.104751106232547e-22,3.104751106232547e-22,0.0,5.26414264234931e-22,3.5476092716746e-20,3.5476092716746e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777.995,3.105266404068313e-22,3.105266404068313e-22,0.0,5.335101621690334e-22,3.5460086695442233e-20,3.5460086695442233e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778.245,3.104868897710538e-22,3.104868897710538e-22,0.0,5.408496307480035e-22,3.5369103407015683e-20,3.5369103407015683e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778.495,3.1035382931724655e-22,3.1035382931724655e-22,0.0,5.484533744200438e-22,3.520238860119717e-20,3.520238860119717e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778.746,3.101241804637514e-22,3.101241804637514e-22,0.0,5.563455898926158e-22,3.495914702581925e-20,3.495914702581925e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778.996,3.097978525790631e-22,3.097978525790631e-22,0.0,5.6445485074407395e-22,3.4642804909383986e-20,3.4642804909383986e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779.246,3.093724757127213e-22,3.093724757127213e-22,0.0,5.728027568223001e-22,3.4255158486714164e-20,3.4255158486714164e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779.497,3.088443714603084e-22,3.088443714603084e-22,0.0,5.814138861993151e-22,3.379793531199708e-20,3.379793531199708e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779.747,3.0821665741900455e-22,3.0821665741900455e-22,0.0,5.902085208648736e-22,3.327944537863223e-20,3.327944537863223e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779.997,3.074866358432429e-22,3.074866358432429e-22,0.0,5.992085392177232e-22,3.2703504627986006e-20,3.2703504627986006e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780.248,3.0665027056457343e-22,3.0665027056457343e-22,0.0,6.0843816190356285e-22,3.2073727594768684e-20,3.2073727594768684e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780.498,3.0571402868654177e-22,3.0571402868654177e-22,0.0,6.178099250404585e-22,3.1401932556168443e-20,3.1401932556168443e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780.748,3.0467489233652536e-22,3.0467489233652536e-22,0.0,6.273453639764524e-22,3.069288499155628e-20,3.069288499155628e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780.999,3.0352850321939675e-22,3.0352850321939675e-22,0.0,6.370676620335495e-22,2.995099128524536e-20,2.995099128524536e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781.249,3.0228471704107898e-22,3.0228471704107898e-22,0.0,6.46882472379845e-22,2.918967754702153e-20,2.918967754702153e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781.499,3.009401931625063e-22,3.009401931625063e-22,0.0,6.568104562548615e-22,2.841346098376935e-20,2.841346098376935e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781.749,2.9949625252563764e-22,2.9949625252563764e-22,0.0,6.668328657786752e-22,2.7629555242975306e-20,2.7629555242975306e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.0,2.97948149417521e-22,2.97948149417521e-22,0.0,6.76970530102205e-22,2.6841722648934316e-20,2.6841722648934316e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.25,2.9631012869134777e-22,2.9631012869134777e-22,0.0,6.871220149376515e-22,2.6062740261102465e-20,2.6062740261102465e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.5,2.9457839973695294e-22,2.9457839973695294e-22,0.0,6.973061278495158e-22,2.5295453086805652e-20,2.5295453086805652e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.75,2.9275541478102244e-22,2.9275541478102244e-22,0.0,7.075006168779512e-22,2.454530595259005e-20,2.454530595259005e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783.0,2.9084388461205207e-22,2.9084388461205207e-22,0.0,7.176824735096433e-22,2.3817166908858085e-20,2.3817166908858085e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783.251,2.88838610250862e-22,2.88838610250862e-22,0.0,7.278684946814578e-22,2.3112567644286116e-20,2.3112567644286116e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783.501,2.8675877145415937e-22,2.8675877145415937e-22,0.0,7.379531538373212e-22,2.2440827940311006e-20,2.2440827940311006e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783.751,2.8459995763065466e-22,2.8459995763065466e-22,0.0,7.4795232373723025e-22,2.1802209581503976e-20,2.1802209581503976e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784.001,2.8236578137571923e-22,2.8236578137571923e-22,0.0,7.578407891482144e-22,2.1199296642924208e-20,2.1199296642924208e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784.251,2.8006004199541934e-22,2.8006004199541934e-22,0.0,7.675930315525593e-22,2.0634171433362277e-20,2.0634171433362277e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784.501,2.7768670893309953e-22,2.7768670893309953e-22,0.0,7.771833184833018e-22,2.0108455197720125e-20,2.0108455197720125e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784.751,2.752499031836101e-22,2.752499031836101e-22,0.0,7.865858481252327e-22,1.962335627019357e-20,1.962335627019357e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.002,2.727437833649728e-22,2.727437833649728e-22,0.0,7.958111439473759e-22,1.9178026378036926e-20,1.9178026378036926e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.252,2.70192704960135e-22,2.70192704960135e-22,0.0,8.047600151850176e-22,1.8776537390926884e-20,1.8776537390926884e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.502,2.6759126827873737e-22,2.6759126827873737e-22,0.0,8.1344436727997685e-22,1.8417276800094523e-20,1.8417276800094523e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.752,2.6494402155658837e-22,2.6494402155658837e-22,0.0,8.218393458608069e-22,1.8100254988868054e-20,1.8100254988868054e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786.002,2.6225557313988975e-22,2.6225557313988975e-22,0.0,8.299206704967726e-22,1.782528115111609e-20,1.782528115111609e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786.252,2.5953057368419645e-22,2.5953057368419645e-22,0.0,8.376647633740777e-22,1.7591993823834444e-20,1.7591993823834444e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786.502,2.5677369824172884e-22,2.5677369824172884e-22,0.0,8.45048902976915e-22,1.7399883572791886e-20,1.7399883572791886e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786.752,2.53989628265938e-22,2.53989628265938e-22,0.0,8.520513357333054e-22,1.7248309829868713e-20,1.7248309829868713e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.002,2.511830350685035e-22,2.511830350685035e-22,0.0,8.5865141318596e-22,1.7136508587004088e-20,1.7136508587004088e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.252,2.4835856374858554e-22,2.4835856374858554e-22,0.0,8.64829719528399e-22,1.7063597487864026e-20,1.7063597487864026e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.502,2.455208172744042e-22,2.455208172744042e-22,0.0,8.705681814110466e-22,1.7028567906213792e-20,1.7028567906213792e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787.752,2.426743420340325e-22,2.426743420340325e-22,0.0,8.758501718061489e-22,1.7030274716747355e-20,1.7030274716747355e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.002,2.3982361363108672e-22,2.3982361363108672e-22,0.0,8.806606187181282e-22,1.706741718087181e-20,1.706741718087181e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.252,2.36973024328353e-22,2.36973024328353e-22,0.0,8.849860923114948e-22,1.713851381807976e-20,1.713851381807976e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.502,2.3412687134698225e-22,2.3412687134698225e-22,0.0,8.888148704442932e-22,1.724187091670851e-20,1.724187091670851e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.752,2.3128934485645995e-22,2.3128934485645995e-22,0.0,8.92137025403417e-22,1.7375546164034788e-20,1.7375546164034788e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789.002,2.2846451966944176e-22,2.2846451966944176e-22,0.0,8.949444554885553e-22,1.753730847664269e-20,1.753730847664269e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789.252,2.2565634521958383e-22,2.2565634521958383e-22,0.0,8.972309373577215e-22,1.7724594448557244e-20,1.7724594448557244e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789.502,2.228686383998478e-22,2.228686383998478e-22,0.0,8.989921510094267e-22,1.793446287033378e-20,1.793446287033378e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789.752,2.201050768719523e-22,2.201050768719523e-22,0.0,9.002256900987368e-22,1.8163551170718378e-20,1.8163551170718378e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.002,2.1736919305789747e-22,2.1736919305789747e-22,0.0,9.009310597282065e-22,1.840803417340502e-20,1.840803417340502e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.252,2.146643701047443e-22,2.146643701047443e-22,0.0,9.01109662731227e-22,1.8663589690590894e-20,1.8663589690590894e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.502,2.1199383803150253e-22,2.1199383803150253e-22,0.0,9.00764769570155e-22,1.892537266014972e-20,1.892537266014972e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790.752,2.093606710649386e-22,2.093606710649386e-22,0.0,8.999014853590306e-22,1.9188002222677328e-20,1.9188002222677328e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
