λ,σ,uncertainty
151.18,1.5161e-17,7.21e-19
151.23,1.5092e-17,7.19e-19
151.28,1.5023e-17,7.17e-19
151.33,1.4967e-17,7.15e-19
151.38,1.4939e-17,7.12e-19
151.43,1.4911e-17,7.09e-19
151.48,1.4883e-17,7.06e-19
151.53,1.4868e-17,7.02e-19
151.58,1.4864e-17,6.98e-19
151.63,1.4859e-17,6.94e-19
151.68,1.4855e-17,6.9e-19
151.73,1.4889e-17,6.89e-19
151.78,1.4931e-17,6.89e-19
151.83,1.4974e-17,6.89e-19
151.88,1.5015e-17,6.89e-19
151.93,1.5047e-17,6.89e-19
151.98,1.5078e-17,6.89e-19
152.03,1.5109e-17,6.89e-19
152.08,1.5126e-17,6.9e-19
152.13,1.511e-17,6.91e-19
152.18,1.5095e-17,6.93e-19
152.23,1.5079e-17,6.94e-19
152.28,1.5065e-17,6.96e-19
152.33,1.5052e-17,6.98e-19
152.38,1.5038e-17,7.01e-19
152.43,1.5024e-17,7.03e-19
152.48,1.5093e-17,7.07e-19
152.53,1.518e-17,7.1e-19
152.58,1.5268e-17,7.14e-19
152.63,1.5358e-17,7.18e-19
152.68,1.5499e-17,7.23e-19
152.73,1.564e-17,7.27e-19
152.78,1.5782e-17,7.32e-19
152.83,1.59e-17,7.36e-19
152.88,1.597e-17,7.37e-19
152.93,1.604e-17,7.37e-19
152.98,1.611e-17,7.38e-19
153.03,1.6123e-17,7.38e-19
153.08,1.6091e-17,7.38e-19
153.13,1.6059e-17,7.38e-19
153.18,1.6028e-17,7.37e-19
153.23,1.587e-17,7.31e-19
153.28,1.5685e-17,7.23e-19
153.33,1.5499e-17,7.15e-19
153.38,1.5312e-17,7.06e-19
153.43,1.51e-17,6.89e-19
153.48,1.4887e-17,6.72e-19
153.53,1.4675e-17,6.56e-19
153.58,1.4489e-17,6.4e-19
153.63,1.4354e-17,6.25e-19
153.68,1.422e-17,6.11e-19
153.73,1.4086e-17,5.97e-19
153.78,1.399e-17,5.89e-19
153.83,1.3921e-17,5.84e-19
153.88,1.3853e-17,5.8e-19
153.93,1.3785e-17,5.76e-19
153.98,1.3683e-17,5.76e-19
154.03,1.3575e-17,5.78e-19
154.08,1.3467e-17,5.79e-19
154.13,1.3358e-17,5.81e-19
154.18,1.3237e-17,5.76e-19
154.23,1.3117e-17,5.71e-19
154.28,1.2996e-17,5.67e-19
154.33,1.2911e-17,5.62e-19
154.38,1.2886e-17,5.58e-19
154.43,1.2862e-17,5.54e-19
154.48,1.2837e-17,5.5e-19
154.53,1.2924e-17,5.51e-19
154.58,1.3084e-17,5.55e-19
154.63,1.3245e-17,5.59e-19
154.68,1.3406e-17,5.62e-19
154.73,1.3668e-17,5.73e-19
154.78,1.3947e-17,5.84e-19
154.83,1.4226e-17,5.96e-19
154.88,1.448e-17,6.06e-19
154.93,1.4543e-17,6.06e-19
154.98,1.4606e-17,6.07e-19
155.03,1.4669e-17,6.07e-19
155.08,1.4651e-17,6.04e-19
155.13,1.4498e-17,5.96e-19
155.18,1.4346e-17,5.87e-19
155.23,1.4194e-17,5.79e-19
155.28,1.4059e-17,5.7e-19
155.33,1.3932e-17,5.6e-19
155.38,1.3807e-17,5.5e-19
155.43,1.368e-17,5.41e-19
155.48,1.3624e-17,5.34e-19
155.53,1.3575e-17,5.28e-19
155.58,1.3526e-17,5.21e-19
155.63,1.3483e-17,5.16e-19
155.68,1.3465e-17,5.14e-19
155.73,1.3448e-17,5.13e-19
155.78,1.343e-17,5.11e-19
155.83,1.3414e-17,5.1e-19
155.88,1.3401e-17,5.08e-19
155.93,1.3387e-17,5.06e-19
155.98,1.3374e-17,5.04e-19
156.03,1.3353e-17,5.02e-19
156.08,1.3329e-17,5.0e-19
156.13,1.3305e-17,4.97e-19
156.18,1.3281e-17,4.95e-19
156.23,1.3252e-17,4.92e-19
156.28,1.3222e-17,4.89e-19
156.33,1.3192e-17,4.87e-19
156.38,1.316e-17,4.84e-19
156.43,1.3123e-17,4.81e-19
156.48,1.3087e-17,4.78e-19
156.53,1.305e-17,4.76e-19
156.58,1.3007e-17,4.73e-19
156.63,1.2956e-17,4.71e-19
156.68,1.2906e-17,4.7e-19
156.73,1.2855e-17,4.68e-19
156.78,1.279e-17,4.65e-19
156.83,1.272e-17,4.61e-19
156.88,1.265e-17,4.58e-19
156.93,1.2579e-17,4.55e-19
156.98,1.2507e-17,4.51e-19
157.03,1.2435e-17,4.47e-19
157.08,1.2363e-17,4.43e-19
157.13,1.2295e-17,4.39e-19
157.18,1.224e-17,4.35e-19
157.23,1.2186e-17,4.31e-19
157.28,1.2131e-17,4.27e-19
157.33,1.2097e-17,4.23e-19
157.38,1.208e-17,4.18e-19
157.43,1.2063e-17,4.14e-19
157.48,1.2046e-17,4.11e-19
157.53,1.2073e-17,4.08e-19
157.58,1.211e-17,4.06e-19
157.63,1.2148e-17,4.04e-19
157.68,1.2189e-17,4.02e-19
157.73,1.2275e-17,4.02e-19
157.78,1.2361e-17,4.02e-19
157.83,1.2447e-17,4.02e-19
157.88,1.2542e-17,4.02e-19
157.93,1.2654e-17,4.01e-19
157.98,1.2767e-17,4.0e-19
158.03,1.2879e-17,3.98e-19
158.08,1.301e-17,3.99e-19
158.13,1.3154e-17,4.02e-19
158.18,1.3299e-17,4.04e-19
158.23,1.3443e-17,4.07e-19
158.28,1.3618e-17,4.13e-19
158.33,1.3798e-17,4.2e-19
158.38,1.3977e-17,4.27e-19
158.43,1.4159e-17,4.33e-19
158.48,1.4355e-17,4.38e-19
158.53,1.455e-17,4.43e-19
158.58,1.4746e-17,4.48e-19
158.63,1.4949e-17,4.54e-19
158.68,1.5164e-17,4.61e-19
158.73,1.5378e-17,4.67e-19
158.78,1.5593e-17,4.74e-19
158.83,1.5787e-17,4.8e-19
158.88,1.5972e-17,4.85e-19
158.93,1.6157e-17,4.9e-19
158.98,1.6342e-17,4.95e-19
159.03,1.6463e-17,4.98e-19
159.08,1.6579e-17,5.01e-19
159.13,1.6696e-17,5.03e-19
159.18,1.6806e-17,5.06e-19
159.23,1.6893e-17,5.08e-19
159.28,1.698e-17,5.1e-19
159.33,1.7068e-17,5.12e-19
159.38,1.716e-17,5.15e-19
159.43,1.7258e-17,5.18e-19
159.48,1.7356e-17,5.2e-19
159.53,1.7454e-17,5.23e-19
159.58,1.7517e-17,5.25e-19
159.63,1.7569e-17,5.27e-19
159.68,1.762e-17,5.29e-19
159.73,1.767e-17,5.31e-19
159.78,1.767e-17,5.3e-19
159.83,1.7669e-17,5.28e-19
159.88,1.7668e-17,5.27e-19
159.93,1.7663e-17,5.25e-19
159.98,1.7649e-17,5.22e-19
160.03,1.7634e-17,5.19e-19
160.08,1.762e-17,5.16e-19
160.13,1.7575e-17,5.13e-19
160.18,1.7508e-17,5.12e-19
160.23,1.7441e-17,5.1e-19
160.28,1.7374e-17,5.08e-19
160.33,1.7267e-17,5.03e-19
160.38,1.7153e-17,4.98e-19
160.43,1.7039e-17,4.93e-19
160.48,1.6924e-17,4.88e-19
160.53,1.6805e-17,4.83e-19
160.58,1.6685e-17,4.77e-19
160.63,1.6566e-17,4.73e-19
160.68,1.6488e-17,4.68e-19
160.73,1.6466e-17,4.62e-19
160.78,1.6444e-17,4.57e-19
160.83,1.6422e-17,4.52e-19
160.88,1.6463e-17,4.5e-19
160.93,1.6533e-17,4.49e-19
160.98,1.6604e-17,4.47e-19
161.03,1.6674e-17,4.46e-19
161.08,1.6786e-17,4.51e-19
161.13,1.6899e-17,4.56e-19
161.18,1.7011e-17,4.62e-19
161.23,1.7127e-17,4.69e-19
161.28,1.7249e-17,4.76e-19
161.33,1.7372e-17,4.84e-19
161.38,1.7495e-17,4.93e-19
161.43,1.7621e-17,4.97e-19
161.48,1.7751e-17,4.96e-19
161.53,1.7882e-17,4.96e-19
161.58,1.8012e-17,4.96e-19
161.63,1.8152e-17,4.96e-19
161.68,1.8294e-17,4.97e-19
161.73,1.8437e-17,4.98e-19
161.78,1.8579e-17,4.99e-19
161.83,1.8715e-17,5.0e-19
161.88,1.8851e-17,5.01e-19
161.93,1.8987e-17,5.02e-19
