λ,σ,uncertainty
282.297,,1.59e-18
282.618,,1.61e-18
282.938,,1.54e-18
283.258,,1.57e-18
283.579,,1.49e-18
283.899,,1.57e-18
284.22,,1.5e-18
284.54,,1.48e-18
284.861,,1.43e-18
285.181,,1.41e-18
285.502,,1.33e-18
285.822,,1.38e-18
286.143,,1.29e-18
286.463,,1.38e-18
286.783,,1.36e-18
287.104,,1.36e-18
287.424,,1.34e-18
287.745,,1.28e-18
288.065,,1.11e-18
288.386,,1.15e-18
288.706,,1.17e-18
289.027,,1.15e-18
289.347,,1.21e-18
289.668,,1.13e-18
289.988,,1.16e-18
290.309,,1.11e-18
290.629,,1.08e-18
290.949,,1.12e-18
291.27,,1.01e-18
291.59,,1.08e-18
291.911,,9.8e-19
292.231,,1.01e-18
292.552,,1.0e-18
292.872,,9.6e-19
293.193,,9.9e-19
293.513,,9.0e-19
293.834,,9.4e-19
294.154,,8.2e-19
294.475,,8.4e-19
294.795,,8.9e-19
295.115,,8.1e-19
295.436,,8.5e-19
295.756,,8.2e-19
296.077,,8.6e-19
296.397,,9.2e-19
296.718,,8.2e-19
297.038,,8.1e-19
297.359,,7.8e-19
297.679,,7.1e-19
298.0,,7.6e-19
298.32,,7.5e-19
298.641,,7.0e-19
298.961,,7.4e-19
299.282,,6.6e-19
299.602,,6.8e-19
299.922,,6.5e-19
300.243,,6.2e-19
300.563,,6.6e-19
300.884,,6.5e-19
301.204,,6.5e-19
301.525,,5.6e-19
301.845,,6.1e-19
302.166,,6.1e-19
302.486,,5.2e-19
302.807,,5.5e-19
303.127,,5.7e-19
303.447,,5.3e-19
303.768,,6.4e-19
304.088,,5.4e-19
304.409,,5.6e-19
304.729,,5.0e-19
305.05,,5.5e-19
305.37,,5.2e-19
305.691,,5.1e-19
306.011,,5.3e-19
306.332,,5.3e-19
306.652,,4.8e-19
306.973,,4.3e-19
307.293,,4.4e-19
307.613,,4.3e-19
307.934,,3.9e-19
308.254,,4.1e-19
308.575,,4.4e-19
308.895,,4.4e-19
309.216,,4.1e-19
309.536,,4.1e-19
309.857,,4.0e-19
310.177,,4.1e-19
310.498,,4.6e-19
310.818,,4.0e-19
311.139,,4.4e-19
311.459,,3.4e-19
311.78,,3.8e-19
312.1,,2.7e-19
312.42,,3.4e-19
312.741,,2.7e-19
313.061,,3.8e-19
313.382,,2.6e-19
313.702,,2.0e-19
314.023,,3.5e-19
314.343,,3.1e-19
314.664,,2.8e-19
314.984,,3.1e-19
315.304,,2.9e-19
315.625,,3.1e-19
315.946,,3.0e-19
316.266,,2.8e-19
316.586,,1.9e-19
316.907,,3.1e-19
317.227,,2.6e-19
317.548,,2.8e-19
317.868,,2.5e-19
318.189,,2.1e-19
318.509,,2.3e-19
318.83,,2.5e-19
319.15,,2.0e-19
319.47,,2.4e-19
319.791,,1.8e-19
320.111,,1.4e-19
320.432,,1.7e-19
320.752,,2.1e-19
321.073,,1.1e-19
321.393,,1.9e-19
321.714,,1.7e-19
322.034,,2.1e-19
322.355,,2.2e-19
322.675,,2.4e-19
322.996,,2.2e-19
323.316,,2.4e-19
323.637,,2.9e-19
323.957,,1.7e-19
324.277,,1.7e-19
324.598,,1.9e-19
324.918,,1.6e-19
325.239,,1.6e-19
325.559,,2.0e-19
325.88,,1.4e-19
326.2,,1.9e-19
326.521,,1.5e-19
326.841,,2.2e-19
327.162,,1.5e-19
327.482,,1.5e-19
327.803,,2.0e-19
328.123,,1.0e-19
328.443,,1.7e-19
328.764,,1.5e-19
329.084,,1.4e-19
329.405,,1.2e-19
329.725,,1.1e-19
330.046,,9.0e-20
330.366,,1.4e-19
330.687,,1.6e-19
331.007,,1.4e-19
331.328,,1.5e-19
331.648,,1.9e-19
331.968,,1.9e-19
332.289,,1.3e-19
332.609,,1.4e-19
332.93,,1.5e-19
333.25,,1.7e-19
333.571,,1.8e-19
333.891,,1.2e-19
334.212,,1.7e-19
334.532,,1.9e-19
334.853,,1.4e-19
335.173,,6.0e-20
335.494,,1.0e-19
335.814,,1.3e-19
336.135,,6.0e-20
336.455,,8.0e-20
336.775,,1.3e-19
337.096,,9.0e-20
337.416,,7.0e-20
337.737,,1.5e-19
338.057,,6.0e-20
338.378,,7.0e-20
338.698,,8.0e-20
339.019,,1.0e-19
339.339,,1.1e-19
339.66,,5.0e-20
339.98,,1.0e-19
340.301,,1.1e-19
340.621,,7.0e-20
340.941,,1.1e-19
341.262,,1.1e-19
341.582,,1.3e-19
341.903,,1.2e-19
342.223,,1.0e-19
342.544,,1.1e-19
342.864,,8.0e-20
343.185,-2.0e-20,
343.505,,1.6e-19
343.826,,1.3e-19
344.146,,5.0e-20
344.467,,1.2e-19
344.787,,1.1e-19
345.107,,7.0e-20
345.428,,3.0e-20
345.748,,1.6e-19
346.069,,4.0e-20
346.389,,9.0e-20
346.71,,7.0e-20
347.03,,7.0e-20
347.351,,1.4e-19
347.671,,1.8e-19
347.992,,1.4e-19
348.312,,1.8e-19
348.632,,6.0e-20
348.953,,1.7e-19
349.273,,1.5e-19
349.594,,1.2e-19
349.914,,1.1e-19
350.235,,7.0e-20
350.555,,9.0e-20
350.876,,1.1e-19
351.196,,7.0e-20
351.517,,1.2e-19
351.837,,6.0e-20
352.158,-1.0e-20,
352.478,,2.0e-20
352.799,-2.0e-20,
353.119,,2.0e-20
353.439,,4.0e-20
353.76,-4.0e-20,
354.08,,1.6e-19
354.401,,6.0e-20
354.721,,3.0e-20
355.042,,3.0e-20
355.362,-1.0e-20,
355.683,,6.0e-20
356.003,,1.0e-19
356.324,,1.5e-19
356.644,,6.0e-20
356.964,,8.0e-20
357.285,,1.2e-19
357.605,,1.2e-19
357.926,,1.0e-19
358.246,-1.0e-20,
358.567,,6.0e-20
358.887,,8.0e-20
359.208,,1.0e-20
359.528,,5.0e-20
359.849,,6.0e-20
360.169,-1.0e-20,
360.49,-1.0e-20,
360.81,,2.0e-20
361.13,,7.0e-20
361.451,,4.0e-20
361.771,,3.0e-20
362.092,,3.0e-20
362.412,,5.0e-20
362.733,-3.0e-20,
363.053,,0.0
363.374,,1.0e-20
363.694,,1.0e-20
364.015,,1.3e-19
364.335,,2.0e-20
364.656,,1.2e-19
364.976,,4.0e-20
365.297,-1.0e-20,
365.617,,8.0e-20
365.937,,1.0e-19
366.258,,2.0e-20
366.578,,1.6e-19
366.899,,1.4e-19
367.219,,2.0e-20
367.54,,5.0e-20
367.86,,9.0e-20
368.181,-4.0e-20,
368.501,,7.0e-20
368.822,,3.0e-20
369.142,,8.0e-20
369.463,-4.0e-20,
369.783,-6.0e-20,
370.103,,8.0e-20
370.424,,4.0e-20
370.744,-8.0e-20,
371.065,,1.1e-19
371.385,-6.0e-20,
371.706,,8.0e-20
372.026,,4.0e-20
372.347,,8.0e-20
372.667,,3.0e-20
372.987,,8.0e-20
373.308,,1.2e-19
373.629,,2.0e-19
373.949,,8.0e-20
374.269,,6.0e-20
374.59,,6.0e-20
374.91,,7.0e-20
375.231,,1.3e-19
375.551,,1.5e-19
375.872,,2.0e-20
376.192,,6.0e-20
376.513,,1.8e-19
376.833,,1.1e-19
377.153,,3.0e-20
377.474,,1.0e-20
377.794,-5.0e-20,
378.115,,1.4e-19
378.435,,1.3e-19
378.756,-1.0e-20,
379.076,,7.0e-20
379.397,,1.0e-20
379.717,,6.0e-20
380.038,,1.0e-20
380.358,,1.0e-19
380.679,,1.0e-19
380.999,,4.0e-20
381.32,,5.0e-20
381.64,,3.0e-20
381.961,,7.0e-20
382.281,,0.0
382.601,,1.1e-19
382.922,,0.0
383.242,,8.0e-20
383.563,,1.0e-19
383.883,,1.4e-19
384.204,,1.2e-19
384.524,,1.3e-19
384.845,,1.1e-19
385.165,,2.1e-19
385.485,,9.0e-20
385.806,,4.0e-20
386.126,,1.4e-19
386.447,,9.0e-20
386.767,,1.5e-19
387.088,,7.0e-20
387.408,,7.0e-20
387.729,,1.3e-19
388.049,-6.0e-20,
388.37,-1.2e-19,
388.69,-1.0e-20,
389.011,,1.0e-20
389.331,,3.0e-20
389.652,,1.0e-20
389.972,,6.0e-20
390.292,,5.0e-20
390.613,-8.0e-20,
390.933,,7.0e-20
391.254,,3.0e-20
391.574,,3.0e-20
391.895,-4.0e-20,
392.215,,5.0e-20
392.536,,9.0e-20
392.856,,1.1e-19
393.177,,4.0e-20
393.497,,1.0e-19
393.817,,2.0e-20
394.138,,0.0
394.458,,6.0e-20
394.779,,1.6e-19
395.099,,1.3e-19
395.42,,9.0e-20
395.74,,1.2e-19
396.061,,5.0e-20
396.381,,7.0e-20
396.702,-3.0e-20,
397.022,,1.6e-19
397.343,,2.6e-19
397.663,,1.5e-19
