Î»,Ïƒ,uncertainty
198.52,1.3955e-17,4.32e-19
198.57,1.4093e-17,4.37e-19
198.62,1.4248e-17,4.42e-19
198.67,1.4407e-17,4.47e-19
198.72,1.4565e-17,4.53e-19
198.77,1.4708e-17,4.57e-19
198.82,1.4810e-17,4.59e-19
198.87,1.4913e-17,4.61e-19
198.92,1.5015e-17,4.62e-19
198.97,1.5109e-17,4.65e-19
199.02,1.5200e-17,4.69e-19
199.07,1.5290e-17,4.72e-19
199.12,1.5376e-17,4.75e-19
199.17,1.5408e-17,4.76e-19
199.22,1.5440e-17,4.77e-19
199.27,1.5472e-17,4.78e-19
199.32,1.5481e-17,4.78e-19
199.37,1.5466e-17,4.77e-19
199.42,1.5451e-17,4.77e-19
199.47,1.5436e-17,4.76e-19
199.52,1.5407e-17,4.74e-19
199.57,1.5375e-17,4.72e-19
199.62,1.5343e-17,4.7e-19
199.67,1.5295e-17,4.68e-19
199.72,1.5201e-17,4.66e-19
199.77,1.5106e-17,4.63e-19
199.82,1.5012e-17,4.61e-19
199.87,1.4922e-17,4.59e-19
199.92,1.4834e-17,4.57e-19
199.97,1.4746e-17,4.55e-19
200.02,1.4658e-17,4.54e-19
200.07,1.4581e-17,4.52e-19
200.12,1.4504e-17,4.5e-19
200.17,1.4427e-17,4.47e-19
200.22,1.4328e-17,4.44e-19
200.27,1.4204e-17,4.4e-19
200.32,1.4080e-17,4.36e-19
200.37,1.3956e-17,4.31e-19
200.42,1.3832e-17,4.27e-19
200.47,1.3709e-17,4.22e-19
200.52,1.3585e-17,4.18e-19
200.57,1.3467e-17,4.14e-19
200.62,1.3366e-17,4.11e-19
200.67,1.3266e-17,4.08e-19
200.72,1.3165e-17,4.05e-19
200.77,1.3092e-17,4.03e-19
200.82,1.3033e-17,4.01e-19
200.87,1.2974e-17,3.99e-19
200.92,1.2912e-17,3.97e-19
200.97,1.2815e-17,3.93e-19
201.02,1.2719e-17,3.9e-19
201.07,1.2623e-17,3.86e-19
201.12,1.2518e-17,3.83e-19
201.17,1.2403e-17,3.8e-19
201.22,1.2288e-17,3.77e-19
201.27,1.2174e-17,3.75e-19
201.32,1.2095e-17,3.72e-19
201.37,1.2021e-17,3.68e-19
201.42,1.1947e-17,3.65e-19
201.47,1.1887e-17,3.64e-19
201.52,1.1863e-17,3.65e-19
201.57,1.1839e-17,3.66e-19
201.62,1.1816e-17,3.67e-19
201.67,1.1789e-17,3.66e-19
201.72,1.1762e-17,3.64e-19
201.77,1.1734e-17,3.61e-19
201.82,1.1706e-17,3.59e-19
201.87,1.1669e-17,3.58e-19
201.92,1.1632e-17,3.58e-19
201.97,1.1595e-17,3.57e-19
202.02,1.1565e-17,3.57e-19
202.07,1.1543e-17,3.56e-19
202.12,1.1520e-17,3.56e-19
202.17,1.1498e-17,3.55e-19
202.22,1.1501e-17,3.55e-19
202.27,1.1506e-17,3.54e-19
202.32,1.1512e-17,3.54e-19
202.37,1.1523e-17,3.54e-19
202.42,1.1548e-17,3.55e-19
202.47,1.1572e-17,3.56e-19
202.52,1.1597e-17,3.58e-19
202.57,1.1625e-17,3.59e-19
202.62,1.1656e-17,3.59e-19
202.67,1.1687e-17,3.6e-19
202.72,1.1718e-17,3.6e-19
202.77,1.1755e-17,3.62e-19
202.82,1.1792e-17,3.63e-19
202.87,1.1828e-17,3.65e-19
202.92,1.1879e-17,3.66e-19
202.97,1.1941e-17,3.68e-19
203.02,1.2003e-17,3.69e-19
203.07,1.2065e-17,3.71e-19
203.12,1.2144e-17,3.73e-19
203.17,1.2224e-17,3.74e-19
203.22,1.2304e-17,3.76e-19
203.27,1.2389e-17,3.79e-19
203.32,1.2483e-17,3.83e-19
203.37,1.2577e-17,3.88e-19
203.42,1.2672e-17,3.93e-19
203.47,1.2800e-17,3.97e-19
203.52,1.2938e-17,4.0e-19
203.57,1.3077e-17,4.04e-19
203.62,1.3214e-17,4.08e-19
203.67,1.3342e-17,4.11e-19
203.72,1.3471e-17,4.14e-19
203.77,1.3600e-17,4.18e-19
203.82,1.3740e-17,4.22e-19
203.87,1.3887e-17,4.27e-19
203.92,1.4034e-17,4.31e-19
203.97,1.4181e-17,4.36e-19
204.02,1.4379e-17,4.43e-19
204.07,1.4577e-17,4.49e-19
204.12,1.4775e-17,4.56e-19
204.17,1.4961e-17,4.62e-19
204.22,1.5130e-17,4.67e-19
204.27,1.5299e-17,4.72e-19
204.32,1.5467e-17,4.77e-19
204.37,1.5665e-17,4.84e-19
204.42,1.5869e-17,4.91e-19
204.47,1.6074e-17,4.98e-19
204.52,1.6267e-17,5.05e-19
204.57,1.6427e-17,5.08e-19
204.62,1.6586e-17,5.12e-19
204.67,1.6746e-17,5.16e-19
204.72,1.6877e-17,5.2e-19
204.77,1.6992e-17,5.25e-19
204.82,1.7108e-17,5.29e-19
204.87,1.7224e-17,5.33e-19
204.92,1.7349e-17,5.37e-19
204.97,1.7475e-17,5.41e-19
205.02,1.7600e-17,5.46e-19
205.07,1.7675e-17,5.47e-19
205.12,1.7695e-17,5.47e-19
205.17,1.7715e-17,5.46e-19
205.22,1.7734e-17,5.45e-19
205.27,1.7731e-17,5.45e-19
205.32,1.7726e-17,5.44e-19
205.37,1.7721e-17,5.44e-19
205.42,1.7689e-17,5.43e-19
205.47,1.7602e-17,5.41e-19
205.52,1.7515e-17,5.39e-19
205.57,1.7428e-17,5.38e-19
205.62,1.7295e-17,5.34e-19
205.67,1.7144e-17,5.3e-19
205.72,1.6994e-17,5.26e-19
205.77,1.6844e-17,5.22e-19
205.82,1.6697e-17,5.17e-19
205.87,1.6550e-17,5.12e-19
205.92,1.6403e-17,5.07e-19
205.97,1.6196e-17,4.99e-19
206.02,1.5943e-17,4.9e-19
206.07,1.5690e-17,4.81e-19
206.12,1.5437e-17,4.72e-19
206.17,1.5174e-17,4.64e-19
206.22,1.4910e-17,4.56e-19
206.27,1.4646e-17,4.49e-19
206.32,1.4399e-17,4.42e-19
206.37,1.4175e-17,4.36e-19
206.42,1.3952e-17,4.31e-19
206.47,1.3729e-17,4.25e-19
206.52,1.3486e-17,4.17e-19
206.57,1.3238e-17,4.08e-19
206.62,1.2991e-17,3.99e-19
206.67,1.2740e-17,3.91e-19
206.72,1.2478e-17,3.84e-19
206.77,1.2216e-17,3.76e-19
206.82,1.1953e-17,3.69e-19
206.87,1.1690e-17,3.61e-19
206.92,1.1427e-17,3.53e-19
206.97,1.1164e-17,3.44e-19
207.02,1.0905e-17,3.36e-19
207.07,1.0705e-17,3.3e-19
207.12,1.0506e-17,3.24e-19
207.17,1.0306e-17,3.18e-19
207.22,1.0123e-17,3.12e-19
207.27,9.9582e-18,3.07e-19
207.32,9.7932e-18,3.01e-19
207.37,9.6283e-18,2.95e-19
207.42,9.4212e-18,2.89e-19
207.47,9.2116e-18,2.84e-19
207.52,9.0019e-18,2.78e-19
207.57,8.7814e-18,2.72e-19
207.62,8.542ße-18,2.65e-19
207.67,8.3024e-18,2.57e-19
207.72,8.0631e-18,2.5e-19
207.77,7.8679e-18,2.44e-19
207.82,7.6853e-18,2.38e-19
207.87,7.5028e-18,2.33e-19
207.92,7.3331e-18,2.28e-19
207.97,7.2153e-18,2.24e-19
208.02,7.0976e-18,2.2e-19
208.07,6.9798e-18,2.17e-19
208.12,6.8672e-18,2.13e-19
208.17,6.7576e-18,2.08e-19
208.22,6.6482e-18,2.04e-19
208.27,6.5377e-18,2.0e-19
208.32,6.4122e-18,1.96e-19
208.37,6.2867e-18,1.92e-19
208.42,6.1611e-18,1.88e-19
208.47,6.0303e-18,1.85e-19
208.52,5.8937e-18,1.81e-19
208.57,5.7571e-18,1.77e-19
208.62,5.6206e-18,1.73e-19
208.67,5.5162e-18,1.7e-19
208.72,5.4153e-18,1.68e-19
208.77,5.3144e-18,1.65e-19
208.82,5.2193e-18,1.63e-19
208.87,5.1355e-18,1.6e-19
208.92,5.0517e-18,1.57e-19
208.97,4.9679e-18,1.54e-19
209.02,4.8999e-18,1.52e-19
209.07,4.8368e-18,1.52e-19
209.12,4.7737e-18,1.51e-19
209.17,4.7102e-18,1.5e-19
209.22,4.6452e-18,1.48e-19
209.27,4.5802e-18,1.46e-19
209.32,4.5152e-18,1.44e-19
209.37,4.4477e-18,1.42e-19
209.42,4.3787e-18,1.4e-19
209.47,4.3097e-18,1.38e-19
209.52,4.2411e-18,1.37e-19
209.57,4.1846e-18,1.34e-19
209.62,4.1281e-18,1.32e-19
209.67,4.0716e-18,1.29e-19
209.72,4.0189e-18,1.27e-19
209.77,3.9705e-18,1.25e-19
209.82,3.9220e-18,1.24e-19
209.87,3.8735e-18,1.22e-19
209.92,3.8337e-18,1.21e-19
209.97,3.7947e-18,1.2e-19
210.02,3.7556e-18,1.18e-19
210.07,3.7197e-18,1.17e-19
210.12,3.6897e-18,1.15e-19
210.17,3.6596e-18,1.14e-19
210.22,3.6296e-18,1.12e-19
210.27,3.5933e-18,1.11e-19
210.32,3.5552e-18,1.09e-19
210.37,3.5171e-18,1.07e-19
210.42,3.4809e-18,1.06e-19
210.47,3.4519e-18,1.06e-19
210.52,3.4229e-18,1.05e-19
210.57,3.3939e-18,1.05e-19
210.62,3.3679e-18,1.04e-19
210.67,3.3435e-18,1.03e-19
210.72,3.3191e-18,1.02e-19
210.77,3.2950e-18,1.01e-19
210.82,3.2745e-18,1.0e-19
210.87,3.2540e-18,9.91e-20
210.92,3.2335e-18,9.81e-20
210.97,3.2160e-18,9.75e-20
211.02,3.2017e-18,9.73e-20
211.07,3.1873e-18,9.72e-20
211.12,3.1729e-18,9.7e-20
211.17,3.1583e-18,9.68e-20
211.22,3.1438e-18,9.65e-20
211.27,3.1293e-18,9.62e-20
211.32,3.1134e-18,9.58e-20
211.37,3.0954e-18,9.51e-20
211.42,3.0775e-18,9.44e-20
211.47,3.0596e-18,9.37e-20
211.52,3.0505e-18,9.34e-20
211.57,3.0433e-18,9.33e-20
211.62,3.0362e-18,9.31e-20
211.67,3.0292e-18,9.29e-20
211.72,3.0229e-18,9.24e-20
211.77,3.0165e-18,9.19e-20
211.82,3.0102e-18,9.15e-20
211.87,3.0064e-18,9.16e-20
211.92,3.0038e-18,9.21e-20
211.97,3.0011e-18,9.26e-20
212.02,2.9976e-18,9.3e-20
212.07,2.9876e-18,9.21e-20
212.12,2.9777e-18,9.12e-20
212.17,2.9677e-18,9.04e-20
212.22,2.9577e-18,8.99e-20
212.27,2.9478e-18,8.94e-20
212.32,2.9379e-18,8.9e-20
212.37,2.9280e-18,8.86e-20
212.42,2.9286e-18,8.94e-20
212.47,2.9292e-18,9.05e-20
212.52,2.9299e-18,9.2e-20
212.57,2.9282e-18,9.24e-20
212.62,2.9235e-18,9.13e-20
212.67,2.9189e-18,9.03e-20
212.72,2.9142e-18,8.95e-20
212.77,2.9105e-18,8.9e-20
212.82,2.9070e-18,8.87e-20
212.87,2.9034e-18,8.83e-20
212.92,2.8999e-18,8.81e-20
212.97,2.8964e-18,8.8e-20
213.02,2.8928e-18,8.79e-20
213.07,2.8893e-18,8.79e-20
213.12,2.8911e-18,8.81e-20
213.17,2.8946e-18,8.86e-20
213.22,2.8982e-18,8.9e-20
213.27,2.9005e-18,8.94e-20
213.32,2.8981e-18,8.92e-20
213.37,2.8958e-18,8.9e-20
213.42,2.8934e-18,8.88e-20
213.47,2.8943e-18,8.88e-20
213.52,2.8971e-18,8.88e-20
213.57,2.8998e-18,8.89e-20
213.62,2.9027e-18,8.89e-20
213.67,2.9067e-18,8.9e-20
213.72,2.9107e-18,8.91e-20
213.77,2.9147e-18,8.92e-20
213.82,2.9209e-18,8.97e-20
213.87,2.9291e-18,9.08e-20
213.92,2.9373e-18,9.2e-20
213.97,2.9455e-18,9.33e-20
214.02,2.9453e-18,9.25e-20
214.07,2.9449e-18,9.17e-20
214.12,2.9446e-18,9.11e-20
214.17,2.9458e-18,9.06e-20
214.22,2.9493e-18,9.04e-20
214.27,2.9527e-18,9.02e-20
214.32,2.9562e-18,9.0e-20
214.37,2.9660e-18,9.06e-20
214.42,2.9770e-18,9.13e-20
214.47,2.9879e-18,9.21e-20
214.52,2.9980e-18,9.32e-20
214.57,3.0062e-18,9.5e-20
214.62,3.0143e-18,9.7e-20
214.67,3.0225e-18,9.94e-20
214.72,3.0263e-18,9.86e-20
214.77,3.0288e-18,9.7e-20
214.82,3.0313e-18,9.55e-20
214.87,3.0360e-18,9.47e-20
214.92,3.0499e-18,9.58e-20
214.97,3.0637e-18,9.68e-20
215.02,3.0776e-18,9.79e-20
215.07,3.0867e-18,9.83e-20
215.12,3.0934e-18,9.84e-20
215.17,3.1000e-18,9.84e-20
215.22,3.1066e-18,9.85e-20
215.27,3.1122e-18,9.93e-20
215.32,3.1178e-18,1.0e-19
215.37,3.1234e-18,1.01e-19
215.42,3.1313e-18,1.01e-19
215.47,3.1409e-18,1.01e-19
215.52,3.1505e-18,1.0e-19
215.57,3.1601e-18,1.0e-19
215.62,3.1735e-18,1.02e-19
215.67,3.1868e-18,1.03e-19
215.72,3.2001e-18,1.05e-19
215.77,3.2087e-18,1.05e-19
215.82,3.2116e-18,1.03e-19
215.87,3.2145e-18,1.02e-19
215.92,3.2175e-18,1.01e-19
215.97,3.2280e-18,1.01e-19
216.02,3.2394e-18,1.01e-19
216.07,3.2509e-18,1.02e-19
216.12,3.2636e-18,1.02e-19
216.17,3.2786e-18,1.04e-19
216.22,3.2936e-18,1.06e-19
216.27,3.3086e-18,1.08e-19
216.32,3.3176e-18,1.08e-19
216.37,3.3251e-18,1.07e-19
216.42,3.3325e-18,1.06e-19
216.47,3.3406e-18,1.06e-19
216.52,3.3502e-18,1.06e-19
216.57,3.3599e-18,1.07e-19
216.62,3.3696e-18,1.07e-19
216.67,3.3835e-18,1.08e-19
216.72,3.3992e-18,1.09e-19
216.77,3.4149e-18,1.1e-19
216.82,3.4301e-18,1.12e-19
216.87,3.4428e-18,1.14e-19
216.92,3.4554e-18,1.16e-19
216.97,3.4681e-18,1.18e-19
217.02,3.4823e-18,1.18e-19
217.07,3.4975e-18,1.17e-19
217.12,3.5126e-18,1.17e-19
217.17,3.5276e-18,1.16e-19
217.22,3.5404e-18,1.16e-19
217.27,3.5532e-18,1.16e-19
217.32,3.5660e-18,1.16e-19
217.37,3.5753e-18,1.15e-19
217.42,3.5815e-18,1.13e-19
217.47,3.5877e-18,1.12e-19
217.52,3.5938e-18,1.11e-19
217.57,3.6099e-18,1.12e-19
217.62,3.6262e-18,1.13e-19
217.67,3.6425e-18,1.15e-19
217.72,3.6594e-18,1.16e-19
217.77,3.6770e-18,1.17e-19
217.82,3.6947e-18,1.17e-19
217.87,3.7124e-18,1.18e-19
217.92,3.7243e-18,1.18e-19
217.97,3.7355e-18,1.19e-19
218.02,3.7467e-18,1.19e-19
218.07,3.7592e-18,1.2e-19
218.12,3.7736e-18,1.2e-19
218.17,3.7880e-18,1.2e-19
218.22,3.8025e-18,1.21e-19
218.27,3.8200e-18,1.21e-19
218.32,3.8383e-18,1.22e-19
218.37,3.8566e-18,1.22e-19
218.42,3.8739e-18,1.23e-19
218.47,3.8882e-18,1.23e-19
218.52,3.9025e-18,1.24e-19
218.57,3.9168e-18,1.24e-19
218.62,3.9307e-18,1.25e-19
218.67,3.9444e-18,1.26e-19
218.72,3.9581e-18,1.27e-19
218.77,3.9722e-18,1.28e-19
218.82,3.9883e-18,1.28e-19
218.87,4.0044e-18,1.29e-19
218.92,4.0205e-18,1.3e-19
218.97,4.0384e-18,1.3e-19
219.02,4.0573e-18,1.3e-19
219.07,4.0763e-18,1.3e-19
219.12,4.0943e-18,1.3e-19
219.17,4.1051e-18,1.31e-19
219.22,4.1159e-18,1.31e-19
219.27,4.1267e-18,1.32e-19
219.32,4.1418e-18,1.32e-19
219.37,4.1604e-18,1.32e-19
219.42,4.1790e-18,1.32e-19
219.47,4.1975e-18,1.32e-19
219.52,4.2133e-18,1.33e-19
219.57,4.2291e-18,1.34e-19
219.62,4.2449e-18,1.35e-19
219.67,4.2584e-18,1.35e-19
219.72,4.2697e-18,1.34e-19
219.77,4.2809e-18,1.34e-19
219.82,4.2922e-18,1.33e-19
219.87,4.3105e-18,1.34e-19
219.92,4.3291e-18,1.35e-19
219.97,4.3478e-18,1.37e-19
220.02,4.3652e-18,1.37e-19
220.07,4.3809e-18,1.37e-19
220.12,4.3967e-18,1.38e-19
220.17,4.4124e-18,1.38e-19
220.22,4.4308e-18,1.38e-19
220.27,4.4496e-18,1.39e-19
220.32,4.4683e-18,1.4e-19
220.37,4.4844e-18,1.4e-19
220.42,4.4952e-18,1.41e-19
220.47,4.5060e-18,1.41e-19
220.52,4.5168e-18,1.41e-19
220.57,4.5347e-18,1.42e-19
220.62,4.5541e-18,1.42e-19
220.67,4.5735e-18,1.43e-19
220.72,4.5921e-18,1.43e-19
220.77,4.6082e-18,1.44e-19
220.82,4.6244e-18,1.44e-19
220.87,4.6406e-18,1.45e-19
220.92,4.6565e-18,1.45e-19
220.97,4.6723e-18,1.45e-19
221.02,4.6881e-18,1.46e-19
221.07,4.7048e-18,1.47e-19
221.12,4.7245e-18,1.48e-19
221.17,4.7442e-18,1.5e-19
221.22,4.7639e-18,1.52e-19
221.27,4.7809e-18,1.53e-19
221.32,4.7965e-18,1.53e-19
221.37,4.8122e-18,1.54e-19
221.42,4.8281e-18,1.54e-19
221.47,4.8451e-18,1.55e-19
221.52,4.8621e-18,1.55e-19
221.57,4.8791e-18,1.56e-19
221.62,4.8942e-18,1.56e-19
221.67,4.9081e-18,1.56e-19
221.72,4.9220e-18,1.56e-19
221.77,4.9365e-18,1.56e-19
221.82,4.9583e-18,1.58e-19
221.87,4.9801e-18,1.61e-19
221.92,5.0019e-18,1.64e-19
221.97,5.0191e-18,1.65e-19
222.02,5.0326e-18,1.64e-19
222.07,5.0461e-18,1.64e-19
222.12,5.0597e-18,1.63e-19
222.17,5.0755e-18,1.64e-19
222.22,5.0912e-18,1.64e-19
222.27,5.1070e-18,1.65e-19
222.32,5.1250e-18,1.65e-19
222.37,5.1453e-18,1.65e-19
222.42,5.1655e-18,1.65e-19
222.47,5.1858e-18,1.65e-19
222.52,5.2019e-18,1.66e-19
222.57,5.2179e-18,1.67e-19
222.62,5.2339e-18,1.68e-19
222.67,5.2504e-18,1.69e-19
222.72,5.2674e-18,1.71e-19
222.77,5.2844e-18,1.72e-19
222.82,5.3014e-18,1.73e-19
222.87,5.3181e-18,1.72e-19
222.92,5.3349e-18,1.7e-19
222.97,5.3516e-18,1.69e-19
223.02,5.3698e-18,1.69e-19
223.07,5.3906e-18,1.69e-19
223.12,5.4112e-18,1.7e-19
223.17,5.4319e-18,1.71e-19
223.22,5.4531e-18,1.72e-19
223.27,5.4744e-18,1.73e-19
223.32,5.4957e-18,1.74e-19
223.37,5.5153e-18,1.75e-19
223.42,5.5319e-18,1.75e-19
223.47,5.5484e-18,1.75e-19
223.52,5.5650e-18,1.75e-19
223.57,5.5864e-18,1.77e-19
223.62,5.6091e-18,1.78e-19
223.67,5.6316e-18,1.8e-19
223.72,5.6524e-18,1.81e-19
223.77,5.6688e-18,1.81e-19
223.82,5.6852e-18,1.8e-19
223.87,5.7016e-18,1.8e-19
223.92,5.7217e-18,1.81e-19
223.97,5.7431e-18,1.82e-19
224.02,5.7644e-18,1.83e-19
224.07,5.7861e-18,1.84e-19
224.12,5.8091e-18,1.86e-19
224.17,5.8320e-18,1.87e-19
224.22,5.8549e-18,1.89e-19
224.27,5.8736e-18,1.89e-19
224.32,5.8906e-18,1.89e-19
224.37,5.9075e-18,1.89e-19
224.42,5.9256e-18,1.88e-19
224.47,5.9482e-18,1.89e-19
224.52,5.9707e-18,1.89e-19
224.57,5.9933e-18,1.89e-19
224.62,6.0155e-18,1.89e-19
224.67,6.0375e-18,1.89e-19
224.72,6.0594e-18,1.89e-19
224.77,6.0816e-18,1.9e-19
224.82,6.1047e-18,1.93e-19
224.87,6.1277e-18,1.96e-19
224.92,6.1508e-18,1.99e-19
224.97,6.1710e-18,2.0e-19
225.02,6.1896e-18,1.99e-19
225.07,6.2081e-18,1.99e-19
225.12,6.2268e-18,1.98e-19
225.17,6.2464e-18,1.97e-19
225.22,6.2661e-18,1.96e-19
225.27,6.2857e-18,1.96e-19
225.32,6.3067e-18,1.96e-19
225.37,6.3284e-18,1.98e-19
225.42,6.3502e-18,1.99e-19
225.47,6.3724e-18,2.0e-19
225.52,6.3991e-18,2.01e-19
225.57,6.4258e-18,2.02e-19
225.62,6.4525e-18,2.04e-19
225.67,6.4735e-18,2.03e-19
225.72,6.4901e-18,2.02e-19
225.77,6.5066e-18,2.01e-19
225.82,6.5234e-18,2.0e-19
225.87,6.5456e-18,2.02e-19
225.92,6.5678e-18,2.03e-19
225.97,6.5901e-18,2.05e-19
226.02,6.6127e-18,2.06e-19
226.07,6.6357e-18,2.07e-19
226.12,6.6588e-18,2.08e-19
226.17,6.6819e-18,2.09e-19
226.22,6.7101e-18,2.1e-19
226.27,6.7384e-18,2.1e-19
226.32,6.7666e-18,2.11e-19
226.37,6.7901e-18,2.12e-19
226.42,6.8088e-18,2.13e-19
226.47,6.8274e-18,2.14e-19
226.52,6.8461e-18,2.15e-19
226.57,6.8623e-18,2.14e-19
226.62,6.8784e-18,2.14e-19
226.67,6.8945e-18,2.13e-19
226.72,6.9141e-18,2.13e-19
226.77,6.9378e-18,2.14e-19
226.82,6.9615e-18,2.15e-19
226.87,6.9851e-18,2.15e-19
226.92,7.0129e-18,2.17e-19
226.97,7.0410e-18,2.18e-19
227.02,7.0691e-18,2.2e-19
227.07,7.0936e-18,2.22e-19
227.12,7.1137e-18,2.23e-19
227.17,7.1338e-18,2.24e-19
227.22,7.1539e-18,2.25e-19
227.27,7.1719e-18,2.24e-19
227.32,7.1897e-18,2.23e-19
227.37,7.2075e-18,2.22e-19
227.42,7.2269e-18,2.22e-19
227.47,7.2485e-18,2.23e-19
227.52,7.2701e-18,2.24e-19
227.57,7.2917e-18,2.25e-19
227.62,7.3136e-18,2.27e-19
227.67,7.3356e-18,2.28e-19
227.72,7.3576e-18,2.29e-19
227.77,7.3800e-18,2.3e-19
227.82,7.4033e-18,2.32e-19
227.87,7.4266e-18,2.34e-19
227.92,7.4498e-18,2.36e-19
227.97,7.4691e-18,2.36e-19
228.02,7.4878e-18,2.36e-19
228.07,7.5065e-18,2.36e-19
228.12,7.5281e-18,2.37e-19
228.17,7.5550e-18,2.39e-19
228.22,7.5817e-18,2.4e-19
228.27,7.6085e-18,2.42e-19
228.32,7.6263e-18,2.41e-19
228.37,7.6425e-18,2.4e-19
228.42,7.6588e-18,2.39e-19
228.47,7.6757e-18,2.39e-19
228.52,7.6940e-18,2.39e-19
228.57,7.7122e-18,2.4e-19
228.62,7.7305e-18,2.4e-19
228.67,7.7558e-18,2.43e-19
228.72,7.7823e-18,2.46e-19
228.77,7.8090e-18,2.49e-19
228.82,7.8336e-18,2.51e-19
228.87,7.8542e-18,2.52e-19
228.92,7.8747e-18,2.52e-19
228.97,7.8953e-18,2.52e-19
229.02,7.9176e-18,2.51e-19
229.07,7.9403e-18,2.5e-19
229.12,7.9630e-18,2.5e-19
229.17,7.9844e-18,2.49e-19
229.22,8.0029e-18,2.49e-19
229.27,8.0214e-18,2.49e-19
229.32,8.0400e-18,2.48e-19
229.37,8.0616e-18,2.5e-19
229.42,8.0839e-18,2.51e-19
229.47,8.1061e-18,2.53e-19
229.52,8.1268e-18,2.54e-19
229.57,8.1438e-18,2.54e-19
229.62,8.1607e-18,2.53e-19
229.67,8.1777e-18,2.53e-19
229.72,8.2032e-18,2.54e-19
229.77,8.2308e-18,2.55e-19
229.82,8.2583e-18,2.56e-19
229.87,8.2837e-18,2.57e-19
229.92,8.3041e-18,2.59e-19
229.97,8.3245e-18,2.6e-19
230.02,8.3449e-18,2.62e-19
230.07,8.3595e-18,2.62e-19
230.12,8.3728e-18,2.62e-19
230.17,8.3859e-18,2.61e-19
230.22,8.4022e-18,2.62e-19
230.27,8.4264e-18,2.63e-19
230.32,8.4507e-18,2.64e-19
230.37,8.4749e-18,2.66e-19
230.42,8.4947e-18,2.67e-19
230.47,8.5132e-18,2.68e-19
230.52,8.5317e-18,2.69e-19
230.57,8.5509e-18,2.7e-19
230.62,8.5720e-18,2.7e-19
230.67,8.5930e-18,2.7e-19
230.72,8.6141e-18,2.7e-19
230.77,8.6404e-18,2.7e-19
230.82,8.6683e-18,2.71e-19
230.87,8.6961e-18,2.72e-19
230.92,8.7204e-18,2.73e-19
230.97,8.7520e-18,2.74e-19
231.02,8.7800e-18,2.75e-19
231.07,8.8080e-18,2.76e-19
231.12,8.8277e-18,2.76e-19
231.17,8.8450e-18,2.75e-19
231.22,8.8623e-18,2.74e-19
231.27,8.8826e-18,2.74e-19
231.32,8.9106e-18,2.74e-19
231.37,8.9387e-18,2.75e-19
231.42,8.9668e-18,2.76e-19
231.47,8.9850e-18,2.76e-19
231.52,9.0005e-18,2.77e-19
231.57,9.0159e-18,2.77e-19
231.62,9.0326e-18,2.78e-19
231.67,9.0524e-18,2.8e-19
231.72,9.0722e-18,2.82e-19
231.77,9.0920e-18,2.84e-19
231.82,9.1109e-18,2.84e-19
231.87,9.1295e-18,2.84e-19
231.92,9.1481e-18,2.83e-19
231.97,9.1679e-18,2.84e-19
232.02,9.1908e-18,2.86e-19
232.07,9.2137e-18,2.89e-19
232.12,9.2367e-18,2.91e-19
232.17,9.2529e-18,2.91e-19
232.22,9.2674e-18,2.9e-19
232.27,9.2820e-18,2.89e-19
232.32,9.2968e-18,2.88e-19
232.37,9.3124e-18,2.88e-19
232.42,9.3279e-18,2.88e-19
232.47,9.3434e-18,2.88e-19
232.52,9.3682e-18,2.91e-19
232.57,9.3954e-18,2.94e-19
232.62,9.4225e-18,2.99e-19
232.67,9.4499e-18,3.01e-19
232.72,9.4777e-18,2.98e-19
232.77,9.5055e-18,2.96e-19
232.82,9.5333e-18,2.94e-19
232.87,9.5559e-18,2.95e-19
232.92,9.5774e-18,2.97e-19
232.97,9.5988e-18,3.0e-19
233.02,9.6230e-18,3.02e-19
233.07,9.6529e-18,3.03e-19
233.12,9.6829e-18,3.04e-19
233.17,9.7128e-18,3.06e-19
233.22,9.7316e-18,3.05e-19
233.27,9.7479e-18,3.04e-19
233.32,9.7642e-18,3.04e-19
233.37,9.7825e-18,3.04e-19
233.42,9.8043e-18,3.05e-19
233.47,9.8261e-18,3.06e-19
233.52,9.8480e-18,3.06e-19
233.57,9.8734e-18,3.08e-19
233.62,9.8995e-18,3.09e-19
233.67,9.9256e-18,3.1e-19
233.72,9.9502e-18,3.11e-19
233.77,9.9717e-18,3.12e-19
233.82,9.9932e-18,3.13e-19
233.87,1.0015e-17,3.14e-19
233.92,1.0038e-17,3.16e-19
233.97,1.0062e-17,3.18e-19
234.02,1.0085e-17,3.2e-19
234.07,1.0108e-17,3.22e-19
234.12,1.0130e-17,3.22e-19
234.17,1.0153e-17,3.22e-19
234.22,1.0175e-17,3.22e-19
234.27,1.0201e-17,3.22e-19
234.32,1.0229e-17,3.23e-19
234.37,1.0256e-17,3.23e-19
234.42,1.0280e-17,3.23e-19
234.47,1.0300e-17,3.22e-19
234.52,1.0320e-17,3.22e-19
234.57,1.0340e-17,3.21e-19
234.62,1.0362e-17,3.23e-19
234.67,1.0384e-17,3.24e-19
234.72,1.0406e-17,3.26e-19
234.77,1.0431e-17,3.27e-19
234.82,1.0460e-17,3.25e-19
234.87,1.0488e-17,3.24e-19
234.92,1.0517e-17,3.23e-19
234.97,1.0540e-17,3.24e-19
235.02,1.0563e-17,3.26e-19
235.07,1.0586e-17,3.28e-19
235.12,1.0610e-17,3.3e-19
235.17,1.0635e-17,3.29e-19
235.22,1.0660e-17,3.29e-19
