λ,σ,uncertainty
129.48,5.3781e-17,1.095e-18
129.53,5.3674e-17,1.089e-18
129.58,5.3628e-17,1.086e-18
129.63,5.3616e-17,1.084e-18
129.68,5.3604e-17,1.083e-18
129.73,5.3592e-17,1.083e-18
129.78,5.3475e-17,1.081e-18
129.83,5.3334e-17,1.08e-18
129.88,5.3193e-17,1.08e-18
129.93,5.3052e-17,1.082e-18
129.98,5.2878e-17,1.075e-18
130.03,5.2703e-17,1.07e-18
130.08,5.2529e-17,1.065e-18
130.13,5.2356e-17,1.06e-18
130.18,5.2188e-17,1.056e-18
130.23,5.202e-17,1.052e-18
130.28,5.1852e-17,1.049e-18
130.33,5.1683e-17,1.046e-18
130.38,5.1515e-17,1.043e-18
130.43,5.1346e-17,1.041e-18
130.48,5.1177e-17,1.038e-18
130.53,5.0995e-17,1.034e-18
130.58,5.0803e-17,1.029e-18
130.63,5.0611e-17,1.025e-18
130.68,5.0418e-17,1.02e-18
130.73,5.0256e-17,1.017e-18
130.78,5.0104e-17,1.015e-18
130.83,4.9952e-17,1.013e-18
130.88,4.9801e-17,1.01e-18
130.93,4.9638e-17,1.006e-18
130.98,4.9474e-17,1.001e-18
131.03,4.931e-17,9.97e-19
131.08,4.9143e-17,9.93e-19
131.13,4.8953e-17,9.89e-19
131.18,4.8762e-17,9.86e-19
131.23,4.8571e-17,9.82e-19
131.28,4.8391e-17,9.78e-19
131.33,4.8234e-17,9.75e-19
131.38,4.8078e-17,9.72e-19
131.43,4.7921e-17,9.69e-19
131.48,4.7748e-17,9.65e-19
131.53,4.7556e-17,9.61e-19
131.58,4.7365e-17,9.57e-19
131.63,4.7173e-17,9.53e-19
131.68,4.697e-17,9.49e-19
131.73,4.6761e-17,9.45e-19
131.78,4.6552e-17,9.42e-19
131.83,4.6343e-17,9.4e-19
131.88,4.6191e-17,9.36e-19
131.93,4.6049e-17,9.33e-19
131.98,4.5906e-17,9.29e-19
132.03,4.5765e-17,9.27e-19
132.08,4.5659e-17,9.24e-19
132.13,4.5552e-17,9.22e-19
132.18,4.5445e-17,9.19e-19
132.23,4.5335e-17,9.18e-19
132.28,4.5213e-17,9.15e-19
132.33,4.5092e-17,9.14e-19
132.38,4.4971e-17,9.12e-19
132.43,4.4833e-17,9.09e-19
132.48,4.4676e-17,9.04e-19
132.53,4.4518e-17,9.0e-19
132.58,4.436e-17,8.97e-19
132.63,4.4184e-17,8.93e-19
132.68,4.3996e-17,8.89e-19
132.73,4.3809e-17,8.86e-19
132.78,4.3621e-17,8.83e-19
132.83,4.3463e-17,8.79e-19
132.88,4.3312e-17,8.77e-19
132.93,4.3161e-17,8.74e-19
132.98,4.3009e-17,8.71e-19
133.03,4.285e-17,8.67e-19
133.08,4.269e-17,8.63e-19
133.13,4.2531e-17,8.6e-19
133.18,4.2374e-17,8.57e-19
133.23,4.2227e-17,8.54e-19
133.28,4.208e-17,8.51e-19
133.33,4.1934e-17,8.48e-19
133.38,4.179e-17,8.45e-19
133.43,4.1649e-17,8.42e-19
133.48,4.1508e-17,8.4e-19
133.53,4.1367e-17,8.37e-19
133.58,4.1235e-17,8.35e-19
133.63,4.1109e-17,8.32e-19
133.68,4.0982e-17,8.29e-19
133.73,4.0856e-17,8.27e-19
133.78,4.0723e-17,8.24e-19
133.83,4.0589e-17,8.21e-19
133.88,4.0454e-17,8.18e-19
133.93,4.032e-17,8.15e-19
133.98,4.022e-17,8.13e-19
134.03,4.0122e-17,8.11e-19
134.08,4.0024e-17,8.09e-19
134.13,3.9928e-17,8.08e-19
134.18,3.9849e-17,8.06e-19
134.23,3.9769e-17,8.03e-19
134.28,3.9689e-17,8.02e-19
134.33,3.9595e-17,8.0e-19
134.38,3.9475e-17,7.97e-19
134.43,3.9355e-17,7.95e-19
134.48,3.9235e-17,7.93e-19
134.53,3.9121e-17,7.91e-19
134.58,3.9012e-17,7.89e-19
134.63,3.8904e-17,7.86e-19
134.68,3.8795e-17,7.84e-19
134.73,3.8716e-17,7.83e-19
134.78,3.8646e-17,7.81e-19
134.83,3.8577e-17,7.8e-19
134.88,3.8507e-17,7.78e-19
134.93,3.8467e-17,7.78e-19
134.98,3.8428e-17,7.77e-19
135.03,3.839e-17,7.77e-19
135.08,3.8342e-17,7.76e-19
135.13,3.8246e-17,7.74e-19
135.18,3.8151e-17,7.72e-19
135.23,3.8056e-17,7.7e-19
135.28,3.7947e-17,7.68e-19
135.33,3.7814e-17,7.65e-19
135.38,3.7682e-17,7.62e-19
135.43,3.7549e-17,7.6e-19
135.48,3.7428e-17,7.57e-19
135.53,3.7316e-17,7.55e-19
135.58,3.7204e-17,7.53e-19
135.63,3.7092e-17,7.51e-19
135.68,3.7001e-17,7.49e-19
135.73,3.6916e-17,7.47e-19
135.78,3.6832e-17,7.45e-19
135.83,3.6747e-17,7.43e-19
135.88,3.6663e-17,7.42e-19
135.93,3.6579e-17,7.4e-19
135.98,3.6495e-17,7.38e-19
136.03,3.6407e-17,7.36e-19
136.08,3.6303e-17,7.34e-19
136.13,3.6198e-17,7.32e-19
136.18,3.6093e-17,7.3e-19
136.23,3.5981e-17,7.27e-19
136.28,3.5857e-17,7.25e-19
136.33,3.5733e-17,7.23e-19
136.38,3.561e-17,7.2e-19
136.43,3.5502e-17,7.18e-19
136.48,3.5406e-17,7.16e-19
136.53,3.5311e-17,7.14e-19
136.58,3.5216e-17,7.13e-19
136.63,3.5107e-17,7.1e-19
136.68,3.4994e-17,7.08e-19
136.73,3.4881e-17,7.06e-19
136.78,3.4768e-17,7.03e-19
136.83,3.4646e-17,7.01e-19
136.88,3.4524e-17,6.99e-19
136.93,3.4401e-17,6.96e-19
136.98,3.428e-17,6.94e-19
137.03,3.4167e-17,6.91e-19
137.08,3.4054e-17,6.89e-19
137.13,3.3941e-17,6.87e-19
137.18,3.384e-17,6.85e-19
137.23,3.3762e-17,6.84e-19
137.28,3.3684e-17,6.82e-19
137.33,3.3605e-17,6.8e-19
137.38,3.3559e-17,6.79e-19
137.43,3.3535e-17,6.79e-19
137.48,3.3511e-17,6.78e-19
137.53,3.3487e-17,6.78e-19
137.58,3.3487e-17,6.78e-19
137.63,3.3494e-17,6.78e-19
137.68,3.3501e-17,6.78e-19
137.73,3.3509e-17,6.78e-19
137.78,3.3438e-17,6.77e-19
137.83,3.3365e-17,6.75e-19
137.88,3.3292e-17,6.74e-19
137.93,3.3208e-17,6.72e-19
137.98,3.3073e-17,6.69e-19
138.03,3.2937e-17,6.67e-19
138.08,3.2801e-17,6.64e-19
138.13,3.266e-17,6.62e-19
138.18,3.2512e-17,6.59e-19
138.23,3.2364e-17,6.56e-19
138.28,3.2215e-17,6.53e-19
138.33,3.209e-17,6.5e-19
138.38,3.198e-17,6.48e-19
138.43,3.1871e-17,6.45e-19
138.48,3.1761e-17,6.43e-19
138.53,3.169e-17,6.41e-19
138.58,3.1627e-17,6.4e-19
138.63,3.1564e-17,6.39e-19
138.68,3.15e-17,6.38e-19
138.73,3.1391e-17,6.35e-19
138.78,3.1282e-17,6.33e-19
138.83,3.1173e-17,6.31e-19
138.88,3.105e-17,6.28e-19
138.93,3.0881e-17,6.25e-19
138.98,3.0712e-17,6.21e-19
139.03,3.0543e-17,6.18e-19
139.08,3.037e-17,6.14e-19
139.13,3.0191e-17,6.11e-19
139.18,3.0011e-17,6.07e-19
139.23,2.9832e-17,6.04e-19
139.28,2.9686e-17,6.01e-19
139.33,2.9556e-17,5.98e-19
139.38,2.9426e-17,5.96e-19
139.43,2.9296e-17,5.93e-19
139.48,2.9165e-17,5.9e-19
139.53,2.9033e-17,5.88e-19
139.58,2.8901e-17,5.85e-19
139.63,2.8773e-17,5.82e-19
139.68,2.8675e-17,5.8e-19
139.73,2.8578e-17,5.78e-19
139.78,2.848e-17,5.76e-19
139.83,2.8397e-17,5.75e-19
139.88,2.835e-17,5.74e-19
139.93,2.8303e-17,5.73e-19
139.98,2.8257e-17,5.72e-19
140.03,2.8244e-17,5.72e-19
140.08,2.8265e-17,5.72e-19
140.13,2.8286e-17,5.73e-19
140.18,2.8308e-17,5.73e-19
140.23,2.8388e-17,5.75e-19
140.28,2.8491e-17,5.77e-19
140.33,2.8593e-17,5.79e-19
140.38,2.8696e-17,5.81e-19
140.43,2.875e-17,5.82e-19
140.48,2.8799e-17,5.83e-19
140.53,2.8848e-17,5.84e-19
140.58,2.8868e-17,5.84e-19
140.63,2.8704e-17,5.81e-19
140.68,2.854e-17,5.78e-19
140.73,2.8377e-17,5.74e-19
140.78,2.8169e-17,5.7e-19
140.83,2.7883e-17,5.64e-19
140.88,2.7597e-17,5.59e-19
140.93,2.7312e-17,5.53e-19
140.98,2.7059e-17,5.48e-19
141.03,2.6831e-17,5.43e-19
141.08,2.6603e-17,5.39e-19
141.13,2.6375e-17,5.34e-19
141.18,2.6246e-17,5.32e-19
141.23,2.6145e-17,5.3e-19
141.28,2.6043e-17,5.28e-19
141.33,2.5942e-17,5.26e-19
141.38,2.5904e-17,5.25e-19
141.43,2.5866e-17,5.25e-19
141.48,2.5828e-17,5.24e-19
141.53,2.5784e-17,5.23e-19
141.58,2.5715e-17,5.21e-19
141.63,2.5646e-17,5.2e-19
141.68,2.5577e-17,5.18e-19
141.73,2.5477e-17,5.16e-19
141.78,2.5337e-17,5.13e-19
141.83,2.5196e-17,5.1e-19
141.88,2.5056e-17,5.07e-19
141.93,2.4903e-17,5.04e-19
141.98,2.4742e-17,5.01e-19
142.03,2.4582e-17,4.98e-19
142.08,2.4422e-17,4.95e-19
142.13,2.4286e-17,4.92e-19
142.18,2.4154e-17,4.89e-19
142.23,2.4022e-17,4.86e-19
142.28,2.3893e-17,4.84e-19
142.33,2.3798e-17,4.82e-19
142.38,2.3703e-17,4.8e-19
142.43,2.3608e-17,4.78e-19
142.48,2.3527e-17,4.76e-19
142.53,2.3477e-17,4.75e-19
142.58,2.3427e-17,4.74e-19
142.63,2.3377e-17,4.73e-19
142.68,2.3366e-17,4.73e-19
142.73,2.3389e-17,4.74e-19
142.78,2.3412e-17,4.74e-19
142.83,2.3435e-17,4.74e-19
142.88,2.3528e-17,4.76e-19
142.93,2.3644e-17,4.79e-19
142.98,2.376e-17,4.81e-19
143.03,2.3876e-17,4.83e-19
143.08,2.4081e-17,4.88e-19
143.13,2.4289e-17,4.92e-19
143.18,2.4496e-17,4.96e-19
143.23,2.4688e-17,5.0e-19
143.28,2.4817e-17,5.02e-19
143.33,2.4946e-17,5.05e-19
143.38,2.5075e-17,5.08e-19
143.43,2.5108e-17,5.08e-19
143.48,2.5006e-17,5.06e-19
143.53,2.4904e-17,5.04e-19
143.58,2.4802e-17,5.02e-19
143.63,2.4556e-17,4.97e-19
143.68,2.4234e-17,4.9e-19
143.73,2.3913e-17,4.84e-19
143.78,2.3592e-17,4.77e-19
143.83,2.3284e-17,4.71e-19
143.88,2.2979e-17,4.65e-19
143.93,2.2673e-17,4.59e-19
143.98,2.2379e-17,4.53e-19
144.03,2.2184e-17,4.49e-19
144.08,2.199e-17,4.45e-19
144.13,2.1796e-17,4.41e-19
144.18,2.1632e-17,4.38e-19
144.23,2.1533e-17,4.36e-19
144.28,2.1435e-17,4.34e-19
144.33,2.1337e-17,4.32e-19
144.38,2.126e-17,4.3e-19
144.43,2.1202e-17,4.29e-19
144.48,2.1143e-17,4.28e-19
144.53,2.1084e-17,4.27e-19
144.58,2.1024e-17,4.26e-19
144.63,2.0964e-17,4.25e-19
144.68,2.0903e-17,4.24e-19
144.73,2.0843e-17,4.23e-19
144.78,2.0827e-17,4.22e-19
144.83,2.0811e-17,4.22e-19
144.88,2.0796e-17,4.21e-19
144.93,2.0785e-17,4.21e-19
144.98,2.0793e-17,4.21e-19
145.03,2.08e-17,4.21e-19
145.08,2.0807e-17,4.21e-19
145.13,2.0819e-17,4.22e-19
145.18,2.0836e-17,4.22e-19
145.23,2.0853e-17,4.22e-19
145.28,2.087e-17,4.23e-19
145.33,2.0909e-17,4.24e-19
145.38,2.0958e-17,4.25e-19
145.43,2.1006e-17,4.26e-19
145.48,2.1055e-17,4.27e-19
145.53,2.1089e-17,4.27e-19
145.58,2.1121e-17,4.28e-19
145.63,2.1154e-17,4.28e-19
145.68,2.1184e-17,4.29e-19
145.73,2.1201e-17,4.29e-19
145.78,2.1219e-17,4.3e-19
145.83,2.1236e-17,4.3e-19
145.88,2.1252e-17,4.31e-19
145.93,2.1267e-17,4.31e-19
145.98,2.1281e-17,4.31e-19
146.03,2.1295e-17,4.32e-19
146.08,2.134e-17,4.33e-19
146.13,2.1404e-17,4.34e-19
146.18,2.1468e-17,4.35e-19
146.23,2.1532e-17,4.36e-19
146.28,2.1575e-17,4.37e-19
146.33,2.1614e-17,4.38e-19
146.38,2.1653e-17,4.38e-19
146.43,2.1682e-17,4.39e-19
146.48,2.1604e-17,4.37e-19
146.53,2.1525e-17,4.36e-19
146.58,2.1446e-17,4.34e-19
146.63,2.1329e-17,4.32e-19
146.68,2.1122e-17,4.28e-19
146.73,2.0916e-17,4.23e-19
146.78,2.0709e-17,4.19e-19
146.83,2.0437e-17,4.14e-19
146.88,2.0111e-17,4.07e-19
146.93,1.9784e-17,4.01e-19
146.98,1.9457e-17,3.94e-19
147.03,1.918e-17,3.88e-19
147.08,1.8917e-17,3.83e-19
147.13,1.8654e-17,3.78e-19
147.18,1.8393e-17,3.73e-19
147.23,1.827e-17,3.7e-19
147.28,1.8148e-17,3.68e-19
147.33,1.8025e-17,3.65e-19
147.38,1.7925e-17,3.63e-19
147.43,1.7898e-17,3.63e-19
147.48,1.787e-17,3.62e-19
147.53,1.7843e-17,3.62e-19
147.58,1.7849e-17,3.62e-19
147.63,1.7891e-17,3.63e-19
147.68,1.7934e-17,3.63e-19
147.73,1.7977e-17,3.64e-19
147.78,1.8056e-17,3.66e-19
147.83,1.8149e-17,3.68e-19
147.88,1.8243e-17,3.69e-19
147.93,1.8336e-17,3.71e-19
147.98,1.8446e-17,3.74e-19
148.03,1.8556e-17,3.76e-19
148.08,1.8666e-17,3.78e-19
148.13,1.8768e-17,3.8e-19
148.18,1.8834e-17,3.81e-19
148.23,1.89e-17,3.83e-19
148.28,1.8966e-17,3.84e-19
148.33,1.9038e-17,3.86e-19
148.38,1.9119e-17,3.87e-19
148.43,1.92e-17,3.89e-19
148.48,1.9281e-17,3.91e-19
148.53,1.9332e-17,3.92e-19
148.58,1.9368e-17,3.92e-19
148.63,1.9404e-17,3.93e-19
148.68,1.9439e-17,3.94e-19
148.73,1.9327e-17,3.92e-19
148.78,1.9198e-17,3.89e-19
148.83,1.9069e-17,3.86e-19
148.88,1.893e-17,3.84e-19
148.93,1.8731e-17,3.8e-19
148.98,1.8532e-17,3.76e-19
149.03,1.8334e-17,3.71e-19
149.08,1.8132e-17,3.67e-19
149.13,1.7928e-17,3.63e-19
149.18,1.7723e-17,3.59e-19
149.23,1.7518e-17,3.55e-19
149.28,1.7342e-17,3.51e-19
149.33,1.7181e-17,3.48e-19
149.38,1.702e-17,3.45e-19
149.43,1.6859e-17,3.41e-19
149.48,1.6762e-17,3.4e-19
149.53,1.6674e-17,3.38e-19
149.58,1.6585e-17,3.36e-19
149.63,1.6501e-17,3.34e-19
149.68,1.645e-17,3.33e-19
149.73,1.6399e-17,3.32e-19
149.78,1.6347e-17,3.31e-19
149.83,1.629e-17,3.3e-19
149.88,1.6224e-17,3.29e-19
149.93,1.6157e-17,3.27e-19
149.98,1.6091e-17,3.26e-19
150.03,1.6e-17,3.24e-19
150.08,1.5891e-17,3.22e-19
150.13,1.5783e-17,3.2e-19
150.18,1.5675e-17,3.18e-19
150.23,1.5579e-17,3.16e-19
150.28,1.5485e-17,3.14e-19
150.33,1.5391e-17,3.12e-19
150.38,1.5303e-17,3.1e-19
150.43,1.5275e-17,3.1e-19
150.48,1.5248e-17,3.09e-19
150.53,1.522e-17,3.09e-19
150.58,1.5205e-17,3.08e-19
150.63,1.5216e-17,3.08e-19
150.68,1.5226e-17,3.09e-19
150.73,1.5237e-17,3.09e-19
150.78,1.5257e-17,3.09e-19
150.83,1.5285e-17,3.1e-19
150.88,1.5312e-17,3.1e-19
150.93,1.534e-17,3.11e-19
150.98,1.5374e-17,3.12e-19
151.03,1.541e-17,3.12e-19
151.08,1.5445e-17,3.13e-19
151.13,1.548e-17,3.14e-19
151.18,1.5501e-17,3.14e-19
151.23,1.5522e-17,3.15e-19
151.28,1.5544e-17,3.15e-19
151.33,1.5553e-17,3.15e-19
151.38,1.5536e-17,3.15e-19
151.43,1.5519e-17,3.14e-19
151.48,1.5502e-17,3.14e-19
151.53,1.5497e-17,3.14e-19
151.58,1.5501e-17,3.14e-19
151.63,1.5506e-17,3.14e-19
151.68,1.551e-17,3.14e-19
151.73,1.5587e-17,3.16e-19
151.78,1.5679e-17,3.18e-19
151.83,1.5771e-17,3.2e-19
151.88,1.5858e-17,3.22e-19
151.93,1.5883e-17,3.22e-19
151.98,1.5908e-17,3.22e-19
152.03,1.5933e-17,3.23e-19
152.08,1.5911e-17,3.22e-19
152.13,1.5793e-17,3.2e-19
152.18,1.5674e-17,3.18e-19
152.23,1.5555e-17,3.15e-19
152.28,1.539e-17,3.12e-19
152.33,1.5189e-17,3.08e-19
152.38,1.4988e-17,3.04e-19
152.43,1.4787e-17,3.0e-19
152.48,1.4562e-17,2.95e-19
152.53,1.4331e-17,2.91e-19
152.58,1.4101e-17,2.86e-19
152.63,1.387e-17,2.81e-19
152.68,1.3641e-17,2.77e-19
152.73,1.3411e-17,2.72e-19
152.78,1.3181e-17,2.67e-19
152.83,1.2992e-17,2.63e-19
152.88,1.2887e-17,2.61e-19
152.93,1.2782e-17,2.59e-19
152.98,1.2678e-17,2.57e-19
153.03,1.259e-17,2.55e-19
153.08,1.2517e-17,2.54e-19
153.13,1.2443e-17,2.52e-19
153.18,1.237e-17,2.51e-19
153.23,1.232e-17,2.5e-19
153.28,1.2275e-17,2.49e-19
153.33,1.2231e-17,2.48e-19
153.38,1.2188e-17,2.47e-19
153.43,1.2173e-17,2.47e-19
153.48,1.2158e-17,2.46e-19
153.53,1.2143e-17,2.46e-19
153.58,1.214e-17,2.46e-19
153.63,1.216e-17,2.46e-19
153.68,1.218e-17,2.47e-19
153.73,1.22e-17,2.47e-19
153.78,1.2211e-17,2.47e-19
153.83,1.2217e-17,2.47e-19
153.88,1.2224e-17,2.48e-19
153.93,1.223e-17,2.48e-19
153.98,1.2162e-17,2.46e-19
154.03,1.208e-17,2.45e-19
154.08,1.1998e-17,2.43e-19
154.13,1.1917e-17,2.42e-19
154.18,1.1839e-17,2.4e-19
154.23,1.1761e-17,2.39e-19
154.28,1.1683e-17,2.37e-19
154.33,1.1609e-17,2.36e-19
154.38,1.1542e-17,2.34e-19
154.43,1.1476e-17,2.33e-19
154.48,1.1409e-17,2.31e-19
154.53,1.1355e-17,2.3e-19
154.58,1.1308e-17,2.29e-19
154.63,1.1262e-17,2.28e-19
154.68,1.1216e-17,2.27e-19
154.73,1.1197e-17,2.27e-19
154.78,1.1183e-17,2.27e-19
154.83,1.1169e-17,2.26e-19
154.88,1.1156e-17,2.26e-19
154.93,1.115e-17,2.26e-19
154.98,1.1145e-17,2.26e-19
155.03,1.1139e-17,2.26e-19
155.08,1.1118e-17,2.25e-19
155.13,1.1071e-17,2.25e-19
155.18,1.1024e-17,2.24e-19
155.23,1.0976e-17,2.23e-19
155.28,1.0908e-17,2.21e-19
155.33,1.0827e-17,2.2e-19
155.38,1.0746e-17,2.18e-19
155.43,1.0665e-17,2.16e-19
155.48,1.0604e-17,2.15e-19
155.53,1.0544e-17,2.14e-19
155.58,1.0485e-17,2.13e-19
155.63,1.043e-17,2.12e-19
155.68,1.0395e-17,2.11e-19
155.73,1.036e-17,2.1e-19
155.78,1.0326e-17,2.1e-19
155.83,1.031e-17,2.09e-19
155.88,1.0321e-17,2.09e-19
155.93,1.0332e-17,2.1e-19
155.98,1.0343e-17,2.1e-19
156.03,1.0367e-17,2.1e-19
156.08,1.0397e-17,2.11e-19
156.13,1.0427e-17,2.11e-19
156.18,1.0457e-17,2.12e-19
156.23,1.0535e-17,2.13e-19
156.28,1.0616e-17,2.15e-19
156.33,1.0696e-17,2.17e-19
156.38,1.0789e-17,2.19e-19
156.43,1.0927e-17,2.21e-19
156.48,1.1064e-17,2.24e-19
156.53,1.1202e-17,2.27e-19
156.58,1.1313e-17,2.29e-19
156.63,1.1395e-17,2.31e-19
156.68,1.1477e-17,2.33e-19
156.73,1.156e-17,2.34e-19
156.78,1.1621e-17,2.36e-19
156.83,1.1674e-17,2.37e-19
156.88,1.1728e-17,2.38e-19
156.93,1.1781e-17,2.39e-19
156.98,1.1816e-17,2.4e-19
157.03,1.1852e-17,2.4e-19
157.08,1.1887e-17,2.41e-19
157.13,1.1933e-17,2.42e-19
157.18,1.2011e-17,2.44e-19
157.23,1.2088e-17,2.45e-19
157.28,1.2165e-17,2.47e-19
157.33,1.2244e-17,2.48e-19
157.38,1.2324e-17,2.5e-19
157.43,1.2404e-17,2.52e-19
157.48,1.2484e-17,2.53e-19
157.53,1.2485e-17,2.53e-19
157.58,1.2465e-17,2.53e-19
157.63,1.2446e-17,2.52e-19
157.68,1.2427e-17,2.52e-19
157.73,1.2407e-17,2.51e-19
157.78,1.2387e-17,2.51e-19
157.83,1.2367e-17,2.51e-19
157.88,1.2354e-17,2.5e-19
157.93,1.2352e-17,2.5e-19
157.98,1.235e-17,2.5e-19
158.03,1.2349e-17,2.5e-19
158.08,1.2349e-17,2.5e-19
158.13,1.2351e-17,2.5e-19
158.18,1.2353e-17,2.5e-19
158.23,1.2355e-17,2.5e-19
158.28,1.2387e-17,2.51e-19
158.33,1.2423e-17,2.52e-19
158.38,1.2459e-17,2.53e-19
158.43,1.2497e-17,2.54e-19
158.48,1.2547e-17,2.55e-19
158.53,1.2597e-17,2.56e-19
158.58,1.2648e-17,2.57e-19
158.63,1.2671e-17,2.57e-19
158.68,1.2655e-17,2.57e-19
158.73,1.2639e-17,2.56e-19
158.78,1.2623e-17,2.56e-19
158.83,1.2585e-17,2.55e-19
158.88,1.2535e-17,2.54e-19
158.93,1.2485e-17,2.53e-19
158.98,1.2436e-17,2.52e-19
159.03,1.2391e-17,2.51e-19
159.08,1.2346e-17,2.5e-19
159.13,1.2302e-17,2.49e-19
159.18,1.2259e-17,2.48e-19
159.23,1.222e-17,2.48e-19
159.28,1.2182e-17,2.47e-19
159.33,1.2143e-17,2.46e-19
159.38,1.2115e-17,2.45e-19
159.43,1.2097e-17,2.45e-19
159.48,1.2078e-17,2.45e-19
159.53,1.206e-17,2.44e-19
159.58,1.2045e-17,2.44e-19
159.63,1.2031e-17,2.44e-19
159.68,1.2017e-17,2.43e-19
159.73,1.2004e-17,2.43e-19
159.78,1.2021e-17,2.44e-19
159.83,1.2039e-17,2.44e-19
159.88,1.2056e-17,2.44e-19
159.93,1.2097e-17,2.45e-19
159.98,1.2186e-17,2.47e-19
160.03,1.2276e-17,2.49e-19
160.08,1.2365e-17,2.5e-19
160.13,1.2488e-17,2.53e-19
160.18,1.2634e-17,2.56e-19
160.23,1.2781e-17,2.59e-19
160.28,1.2928e-17,2.62e-19
160.33,1.3058e-17,2.65e-19
160.38,1.3185e-17,2.67e-19
160.43,1.3312e-17,2.7e-19
160.48,1.3428e-17,2.72e-19
160.53,1.347e-17,2.73e-19
160.58,1.3512e-17,2.74e-19
160.63,1.3554e-17,2.75e-19
160.68,1.3595e-17,2.76e-19
160.73,1.3633e-17,2.76e-19
160.78,1.3671e-17,2.77e-19
160.83,1.371e-17,2.78e-19
160.88,1.3804e-17,2.79e-19
160.93,1.3926e-17,2.82e-19
160.98,1.4047e-17,2.84e-19
161.03,1.4168e-17,2.86e-19
161.08,1.4259e-17,2.88e-19
161.13,1.4348e-17,2.9e-19
161.18,1.4437e-17,2.92e-19
161.23,1.4528e-17,2.94e-19
161.28,1.4621e-17,2.96e-19
161.33,1.4714e-17,2.98e-19
161.38,1.4806e-17,3.0e-19
161.43,1.4914e-17,3.02e-19
161.48,1.5034e-17,3.04e-19
161.53,1.5154e-17,3.07e-19
161.58,1.5274e-17,3.09e-19
161.63,1.5394e-17,3.11e-19
161.68,1.5514e-17,3.14e-19
161.73,1.5634e-17,3.16e-19
161.78,1.575e-17,3.19e-19
161.83,1.5829e-17,3.2e-19
161.88,1.5908e-17,3.22e-19
