Î»,Ïƒ,uncertainty
198.42,3.9475e-18,4.1e-20
198.47,3.9103e-18,4.1e-20
198.52,3.8730e-18,4.1e-20
198.57,3.8358e-18,4.0e-20
198.62,3.8063e-18,4.0e-20
198.67,3.7779e-18,4.0e-20
198.72,3.7494e-18,3.9e-20
198.77,3.7210e-18,3.9e-20
198.82,3.6925e-18,3.9e-20
198.87,3.6640e-18,3.8e-20
198.92,3.6354e-18,3.8e-20
198.97,3.6103e-18,3.8e-20
199.02,3.5868e-18,3.8e-20
199.07,3.5633e-18,3.7e-20
199.12,3.5393e-18,3.7e-20
199.17,3.5103e-18,3.8e-20
199.22,3.4814e-18,3.8e-20
199.27,3.4525e-18,3.8e-20
199.32,3.4239e-18,3.8e-20
199.37,3.3957e-18,3.7e-20
199.42,3.3675e-18,3.6e-20
199.47,3.3394e-18,3.5e-20
199.52,3.3111e-18,3.5e-20
199.57,3.2827e-18,3.4e-20
199.62,3.2544e-18,3.4e-20
199.67,3.2292e-18,3.4e-20
199.72,3.2131e-18,3.4e-20
199.77,3.1970e-18,3.4e-20
199.82,3.1809e-18,3.5e-20
199.87,3.1672e-18,3.5e-20
199.92,3.1548e-18,3.5e-20
199.97,3.1424e-18,3.5e-20
200.02,3.1302e-18,3.5e-20
200.07,3.1204e-18,3.4e-20
200.12,3.1107e-18,3.3e-20
200.17,3.1010e-18,3.3e-20
200.22,3.0926e-18,3.3e-20
200.27,3.0858e-18,3.3e-20
200.32,3.0790e-18,3.2e-20
200.37,3.0722e-18,3.2e-20
200.42,3.0685e-18,3.2e-20
200.47,3.0653e-18,3.3e-20
200.52,3.0622e-18,3.3e-20
200.57,3.0582e-18,3.3e-20
200.62,3.0518e-18,3.3e-20
200.67,3.0454e-18,3.3e-20
200.72,3.0390e-18,3.3e-20
200.77,3.0326e-18,3.3e-20
200.82,3.0264e-18,3.3e-20
200.87,3.0201e-18,3.3e-20
200.92,3.0140e-18,3.4e-20
200.97,3.0102e-18,3.5e-20
201.02,3.0065e-18,3.5e-20
201.07,3.0027e-18,3.6e-20
201.12,3.0005e-18,3.6e-20
201.17,3.0001e-18,3.6e-20
201.22,2.9997e-18,3.5e-20
201.27,2.9992e-18,3.5e-20
201.32,3.0007e-18,3.4e-20
201.37,3.0023e-18,3.3e-20
201.42,3.0040e-18,3.3e-20
201.47,3.0073e-18,3.2e-20
201.52,3.0146e-18,3.4e-20
201.57,3.0219e-18,3.5e-20
201.62,3.0293e-18,3.7e-20
201.67,3.0341e-18,3.7e-20
201.72,3.0376e-18,3.5e-20
201.77,3.0413e-18,3.4e-20
201.82,3.0448e-18,3.3e-20
201.87,3.0477e-18,3.3e-20
201.92,3.0505e-18,3.4e-20
201.97,3.0534e-18,3.5e-20
202.02,3.0595e-18,3.5e-20
202.07,3.0687e-18,3.5e-20
202.12,3.0778e-18,3.5e-20
202.17,3.0870e-18,3.5e-20
202.22,3.1030e-18,3.5e-20
202.27,3.1198e-18,3.5e-20
202.32,3.1365e-18,3.6e-20
202.37,3.1561e-18,3.6e-20
202.42,3.1822e-18,3.6e-20
202.47,3.2083e-18,3.7e-20
202.52,3.2343e-18,3.7e-20
202.57,3.2604e-18,3.8e-20
202.62,3.2864e-18,3.9e-20
202.67,3.3125e-18,3.9e-20
202.72,3.3367e-18,4.0e-20
202.77,3.3475e-18,4.0e-20
202.82,3.3583e-18,4.0e-20
202.87,3.3691e-18,4.1e-20
202.92,3.3715e-18,4.1e-20
202.97,3.3667e-18,4.1e-20
203.02,3.3620e-18,4.2e-20
203.07,3.3572e-18,4.2e-20
203.12,3.3447e-18,4.2e-20
203.17,3.3317e-18,4.2e-20
203.22,3.3187e-18,4.2e-20
203.27,3.3023e-18,4.1e-20
203.32,3.2800e-18,4.0e-20
203.37,3.2576e-18,3.9e-20
203.42,3.2353e-18,3.8e-20
203.47,3.2188e-18,3.8e-20
203.52,3.2041e-18,3.8e-20
203.57,3.1895e-18,3.8e-20
203.62,3.1755e-18,3.9e-20
203.67,3.1644e-18,3.9e-20
203.72,3.1534e-18,4.0e-20
203.77,3.1423e-18,4.1e-20
203.82,3.1315e-18,4.2e-20
203.87,3.1209e-18,4.3e-20
203.92,3.1103e-18,4.4e-20
203.97,3.0996e-18,4.5e-20
204.02,3.0946e-18,4.4e-20
204.07,3.0895e-18,4.4e-20
204.12,3.0845e-18,4.4e-20
204.17,3.0780e-18,4.3e-20
204.22,3.0694e-18,4.2e-20
204.27,3.0607e-18,4.1e-20
204.32,3.0521e-18,4.0e-20
204.37,3.0383e-18,4.0e-20
204.42,3.0235e-18,4.1e-20
204.47,3.0086e-18,4.2e-20
204.52,2.9926e-18,4.3e-20
204.57,2.9733e-18,4.3e-20
204.62,2.9539e-18,4.3e-20
204.67,2.9346e-18,4.4e-20
204.72,2.9186e-18,4.3e-20
204.77,2.9044e-18,4.2e-20
204.82,2.8903e-18,4.2e-20
204.87,2.8766e-18,4.1e-20
204.92,2.8687e-18,4.1e-20
204.97,2.8609e-18,4.2e-20
205.02,2.8531e-18,4.3e-20
205.07,2.8448e-18,4.2e-20
205.12,2.8361e-18,4.1e-20
205.17,2.8273e-18,4.1e-20
205.22,2.8185e-18,4.0e-20
205.27,2.8100e-18,4.1e-20
205.32,2.8015e-18,4.2e-20
205.37,2.7930e-18,4.4e-20
205.42,2.7840e-18,4.4e-20
205.47,2.7740e-18,4.3e-20
205.52,2.7641e-18,4.2e-20
205.57,2.7541e-18,4.1e-20
205.62,2.7398e-18,4.2e-20
205.67,2.7239e-18,4.3e-20
205.72,2.7079e-18,4.4e-20
205.77,2.6929e-18,4.4e-20
205.82,2.6835e-18,4.2e-20
205.87,2.6741e-18,4.0e-20
205.92,2.6646e-18,3.8e-20
205.97,2.6548e-18,3.8e-20
206.02,2.6447e-18,3.9e-20
206.07,2.6346e-18,3.9e-20
206.12,2.6244e-18,4.0e-20
206.17,2.6201e-18,4.1e-20
206.22,2.6159e-18,4.2e-20
206.27,2.6116e-18,4.4e-20
206.32,2.6089e-18,4.5e-20
206.37,2.6085e-18,4.5e-20
206.42,2.6081e-18,4.6e-20
206.47,2.6077e-18,4.7e-20
206.52,2.6077e-18,4.7e-20
206.57,2.6077e-18,4.6e-20
206.62,2.6077e-18,4.5e-20
206.67,2.6066e-18,4.5e-20
206.72,2.6019e-18,4.4e-20
206.77,2.5973e-18,4.4e-20
206.82,2.5927e-18,4.3e-20
206.87,2.5894e-18,4.3e-20
206.92,2.5867e-18,4.3e-20
206.97,2.5841e-18,4.4e-20
207.02,2.5810e-18,4.4e-20
207.07,2.5728e-18,4.5e-20
207.12,2.5645e-18,4.5e-20
207.17,2.5563e-18,4.5e-20
207.22,2.5484e-18,4.5e-20
207.27,2.5409e-18,4.5e-20
207.32,2.5333e-18,4.5e-20
207.37,2.5258e-18,4.5e-20
207.42,2.5217e-18,4.6e-20
207.47,2.5179e-18,4.7e-20
207.52,2.5140e-18,4.8e-20
207.57,2.5126e-18,4.9e-20
207.62,2.5153e-18,4.7e-20
207.67,2.5180e-18,4.5e-20
207.72,2.5207e-18,4.4e-20
207.77,2.5244e-18,4.4e-20
207.82,2.5284e-18,4.5e-20
207.87,2.5324e-18,4.6e-20
207.92,2.5367e-18,4.6e-20
207.97,2.5424e-18,4.6e-20
208.02,2.5481e-18,4.5e-20
208.07,2.5538e-18,4.5e-20
208.12,2.5554e-18,4.4e-20
208.17,2.5544e-18,4.3e-20
208.22,2.5535e-18,4.2e-20
208.27,2.5521e-18,4.2e-20
208.32,2.5448e-18,4.2e-20
208.37,2.5375e-18,4.3e-20
208.42,2.5302e-18,4.4e-20
208.47,2.5293e-18,4.5e-20
208.52,2.5356e-18,4.4e-20
208.57,2.5418e-18,4.4e-20
208.62,2.5480e-18,4.3e-20
208.67,2.5712e-18,4.4e-20
208.72,2.5963e-18,4.5e-20
208.77,2.6214e-18,4.5e-20
208.82,2.6477e-18,4.5e-20
208.87,2.6765e-18,4.5e-20
208.92,2.7052e-18,4.4e-20
208.97,2.7339e-18,4.4e-20
209.02,2.7561e-18,4.4e-20
209.07,2.7762e-18,4.4e-20
209.12,2.7963e-18,4.4e-20
209.17,2.8117e-18,4.5e-20
209.22,2.8077e-18,4.5e-20
209.27,2.8037e-18,4.6e-20
209.32,2.7997e-18,4.7e-20
209.37,2.7797e-18,4.8e-20
209.42,2.7499e-18,4.7e-20
209.47,2.7201e-18,4.7e-20
209.52,2.6897e-18,4.7e-20
209.57,2.6463e-18,4.7e-20
209.62,2.6028e-18,4.8e-20
209.67,2.5594e-18,4.9e-20
209.72,2.5142e-18,4.8e-20
209.77,2.4671e-18,4.4e-20
209.82,2.4199e-18,4.1e-20
209.87,2.3727e-18,3.8e-20
209.92,2.3297e-18,3.8e-20
209.97,2.2870e-18,3.8e-20
210.02,2.2443e-18,3.7e-20
210.07,2.2032e-18,3.7e-20
210.12,2.1651e-18,3.8e-20
210.17,2.1271e-18,3.8e-20
210.22,2.0890e-18,3.8e-20
210.27,2.0566e-18,3.9e-20
210.32,2.0258e-18,3.9e-20
210.37,1.9949e-18,4.0e-20
210.42,1.9648e-18,4.1e-20
210.47,1.9373e-18,4.0e-20
210.52,1.9099e-18,3.9e-20
210.57,1.8824e-18,3.8e-20
210.62,1.8550e-18,3.8e-20
210.67,1.8276e-18,3.9e-20
210.72,1.8003e-18,3.9e-20
210.77,1.7727e-18,4.0e-20
210.82,1.7424e-18,4.0e-20
210.87,1.7122e-18,4.0e-20
210.92,1.6819e-18,4.0e-20
210.97,1.6560e-18,4.0e-20
211.02,1.6342e-18,3.9e-20
211.07,1.6125e-18,3.8e-20
211.12,1.5908e-18,3.7e-20
211.17,1.5657e-18,3.6e-20
211.22,1.5403e-18,3.4e-20
211.27,1.5150e-18,3.3e-20
211.32,1.4914e-18,3.2e-20
211.37,1.4706e-18,3.2e-20
211.42,1.4498e-18,3.2e-20
211.47,1.4290e-18,3.3e-20
211.52,1.4084e-18,3.2e-20
211.57,1.3880e-18,3.0e-20
211.62,1.3675e-18,2.9e-20
211.67,1.3483e-18,2.9e-20
211.72,1.3328e-18,3.1e-20
211.77,1.3172e-18,3.4e-20
211.82,1.3016e-18,3.7e-20
211.87,1.2824e-18,3.7e-20
211.92,1.2615e-18,3.6e-20
211.97,1.2407e-18,3.5e-20
212.02,1.2205e-18,3.5e-20
212.07,1.2056e-18,3.3e-20
212.12,1.1907e-18,3.1e-20
212.17,1.1759e-18,2.9e-20
212.22,1.1616e-18,2.9e-20
212.27,1.1478e-18,2.9e-20
212.32,1.1341e-18,2.9e-20
212.37,1.1203e-18,3.0e-20
212.42,1.1048e-18,3.0e-20
212.47,1.0894e-18,3.1e-20
212.52,1.0739e-18,3.1e-20
212.57,1.0589e-18,3.2e-20
212.62,1.0444e-18,3.2e-20
212.67,1.0299e-18,3.2e-20
212.72,1.0154e-18,3.2e-20
212.77,1.0035e-18,3.2e-20
212.82,9.9181e-19,3.2e-20
212.87,9.8017e-19,3.2e-20
212.92,9.6893e-19,3.2e-20
212.97,9.5852e-19,3.2e-20
213.02,9.4809e-19,3.3e-20
213.07,9.3768e-19,3.4e-20
213.12,9.2388e-19,3.4e-20
213.17,9.0903e-19,3.3e-20
213.22,8.9416e-19,3.2e-20
213.27,8.8084e-19,3.1e-20
213.32,8.7368e-19,3.1e-20
213.37,8.6647e-19,3.1e-20
213.42,8.5929e-19,3.2e-20
213.47,8.51e-19,3.2e-20
213.52,8.4208e-19,3.2e-20
213.57,8.3316e-19,3.2e-20
213.62,8.2421e-19,3.2e-20
213.67,8.1450e-19,3.0e-20
213.72,8.0481e-19,2.8e-20
213.77,7.9510e-19,2.7e-20
213.82,7.8493e-19,2.6e-20
213.87,7.7435e-19,2.5e-20
213.92,7.6378e-19,2.5e-20
213.97,7.5320e-19,2.4e-20
214.02,7.4790e-19,2.5e-20
214.07,7.4270e-19,2.6e-20
214.12,7.3752e-19,2.7e-20
214.17,7.3098e-19,2.7e-20
214.22,7.2264e-19,2.6e-20
214.27,7.1425e-19,2.5e-20
214.32,7.0591e-19,2.4e-20
214.37,6.9913e-19,2.5e-20
214.42,6.9259e-19,2.6e-20
214.47,6.8608e-19,2.7e-20
214.52,6.8013e-19,2.8e-20
214.57,6.7549e-19,3.0e-20
214.62,6.7087e-19,3.1e-20
214.67,6.6619e-19,3.3e-20
214.72,6.5966e-19,3.1e-20
214.77,6.5252e-19,2.7e-20
214.82,6.4539e-19,2.4e-20
214.87,6.3827e-19,2.1e-20
214.92,6.3133e-19,2.4e-20
214.97,6.2436e-19,2.6e-20
215.02,6.1740e-19,2.8e-20
215.07,6.1163e-19,2.7e-20
215.12,6.0644e-19,2.5e-20
215.17,6.0128e-19,2.2e-20
215.22,5.9653e-19,2.0e-20
215.27,5.9573e-19,2.1e-20
215.32,5.9489e-19,2.2e-20
215.37,5.9409e-19,2.3e-20
215.42,5.8932e-19,2.4e-20
215.47,5.8146e-19,2.3e-20
215.52,5.7359e-19,2.3e-20
215.57,5.6572e-19,2.3e-20
215.62,5.6285e-19,2.3e-20
215.67,5.5997e-19,2.2e-20
215.72,5.5710e-19,2.2e-20
215.77,5.5305e-19,2.3e-20
215.82,5.4765e-19,2.4e-20
215.87,5.4223e-19,2.4e-20
215.92,5.3681e-19,2.5e-20
215.97,5.3234e-19,2.5e-20
216.02,5.2797e-19,2.4e-20
216.07,5.2359e-19,2.4e-20
216.12,5.1881e-19,2.4e-20
216.17,5.1327e-19,2.3e-20
216.22,5.0772e-19,2.3e-20
216.27,5.0221e-19,2.2e-20
216.32,5.0122e-19,2.3e-20
216.37,5.0137e-19,2.4e-20
216.42,5.0155e-19,2.5e-20
216.47,5.0058e-19,2.5e-20
216.52,4.9639e-19,2.4e-20
216.57,4.9216e-19,2.3e-20
216.62,4.8795e-19,2.3e-20
216.67,4.8390e-19,2.1e-20
216.72,4.7990e-19,1.8e-20
216.77,4.7591e-19,1.6e-20
216.82,4.7183e-19,1.5e-20
216.87,4.6719e-19,1.6e-20
216.92,4.6253e-19,1.7e-20
216.97,4.5791e-19,1.8e-20
217.02,4.5487e-19,1.9e-20
217.07,4.5282e-19,1.8e-20
217.12,4.5076e-19,1.7e-20
217.17,4.4840e-19,1.7e-20
217.22,4.4245e-19,1.6e-20
217.27,4.3652e-19,1.5e-20
217.32,4.3058e-19,1.5e-20
217.37,4.2771e-19,1.5e-20
217.42,4.2762e-19,1.5e-20
217.47,4.2752e-19,1.5e-20
217.52,4.2747e-19,1.5e-20
217.57,4.2624e-19,1.4e-20
217.62,4.2500e-19,1.3e-20
217.67,4.2377e-19,1.3e-20
217.72,4.2115e-19,1.3e-20
217.77,4.1673e-19,1.5e-20
217.82,4.1229e-19,1.6e-20
217.87,4.0787e-19,1.7e-20
217.92,4.0665e-19,1.7e-20
217.97,4.0578e-19,1.7e-20
218.02,4.0490e-19,1.8e-20
218.07,4.0356e-19,1.8e-20
218.12,4.0136e-19,1.7e-20
218.17,3.9913e-19,1.5e-20
218.22,3.9694e-19,1.3e-20
218.27,3.9189e-19,1.2e-20
218.32,3.8614e-19,1.1e-20
218.37,3.8038e-19,1.0e-20
218.42,3.7607e-19,9.8e-21
218.47,3.7581e-19,1.1e-20
218.52,3.7555e-19,1.2e-20
218.57,3.7531e-19,1.4e-20
218.62,3.7467e-19,1.3e-20
218.67,3.7387e-19,1.1e-20
218.72,3.7306e-19,9.9e-21
218.77,3.7247e-19,9.1e-21
218.82,3.7282e-19,9.8e-21
218.87,3.7317e-19,1.1e-20
218.92,3.7352e-19,1.2e-20
218.97,3.6949e-19,1.1e-20
219.02,3.6297e-19,7.9e-21
219.07,3.5646e-19,5.4e-21
219.12,3.5049e-19,4.2e-21
219.17,3.4950e-19,5.2e-21
219.22,3.4850e-19,6.4e-21
219.27,3.4749e-19,7.8e-21
219.32,3.4716e-19,8.1e-21
219.37,3.4734e-19,7.8e-21
219.42,3.4751e-19,7.5e-21
219.47,3.4768e-19,7.3e-21
219.52,3.4768e-19,8.3e-21
219.57,3.4764e-19,9.3e-21
219.62,3.4762e-19,1.0e-20
219.67,3.4618e-19,1.0e-20
219.72,3.4336e-19,9.0e-21
219.77,3.4053e-19,8.0e-21
219.82,3.3771e-19,7.3e-21
219.87,3.3498e-19,5.2e-21
219.92,3.3224e-19,3.7e-21
219.97,3.2953e-19,3.8e-21
220.02,3.2643e-19,4.2e-21
220.07,3.2286e-19,3.5e-21
220.12,3.1928e-19,3.9e-21
220.17,3.1567e-19,5.0e-21
220.22,3.1365e-19,4.9e-21
220.27,3.1180e-19,4.8e-21
220.32,3.0996e-19,4.7e-21
220.37,3.0935e-19,4.5e-21
220.42,3.1116e-19,4.0e-21
220.47,3.1297e-19,4.5e-21
220.52,3.1475e-19,5.7e-21
220.57,3.1344e-19,3.9e-21
220.62,3.1145e-19,4.4e-21
220.67,3.0946e-19,7.4e-21
220.72,3.0725e-19,9.6e-21
220.77,3.0455e-19,8.5e-21
220.82,3.0182e-19,7.8e-21
220.87,2.9911e-19,7.9e-21
220.92,2.9738e-19,6.9e-21
220.97,2.9602e-19,5.8e-21
221.02,2.9463e-19,5.5e-21
221.07,2.9318e-19,5.7e-21
221.12,2.9146e-19,4.9e-21
221.17,2.8979e-19,4.3e-21
221.22,2.8807e-19,4.0e-21
221.27,2.8927e-19,3.9e-21
221.32,2.9185e-19,3.7e-21
221.37,2.9441e-19,3.6e-21
221.42,2.9620e-19,3.5e-21
221.47,2.9323e-19,4.3e-21
221.52,2.9029e-19,5.5e-21
221.57,2.8734e-19,6.9e-21
221.62,2.8363e-19,6.7e-21
221.67,2.7956e-19,6.2e-21
221.72,2.7547e-19,6.9e-21
221.77,2.7168e-19,8.1e-21
221.82,2.7133e-19,4.8e-21
221.87,2.7098e-19,2.8e-21
221.92,2.7065e-19,4.5e-21
221.97,2.6984e-19,5.4e-21
222.02,2.6867e-19,5.8e-21
222.07,2.6753e-19,7.5e-21
222.12,2.6641e-19,9.8e-21
222.17,2.6775e-19,7.1e-21
222.22,2.6908e-19,4.7e-21
222.27,2.7041e-19,3.1e-21
222.32,2.6961e-19,2.9e-21
222.37,2.6665e-19,3.0e-21
222.42,2.6364e-19,3.1e-21
222.47,2.6066e-19,3.4e-21
222.52,2.5920e-19,3.3e-21
222.57,2.5780e-19,3.9e-21
222.62,2.5642e-19,4.8e-21
222.67,2.5607e-19,5.9e-21
222.72,2.5712e-19,6.9e-21
222.77,2.5814e-19,7.9e-21
222.82,2.5919e-19,9.0e-21
222.87,2.5491e-19,7.1e-21
222.92,2.5016e-19,5.0e-21
222.97,2.4542e-19,3.4e-21
223.02,2.4332e-19,2.8e-21
223.07,2.4557e-19,3.0e-21
223.12,2.4776e-19,4.0e-21
223.17,2.4999e-19,5.3e-21
223.22,2.4758e-19,5.5e-21
223.27,2.4441e-19,6.0e-21
223.32,2.4124e-19,6.7e-21
223.37,2.3868e-19,6.6e-21
223.42,2.3721e-19,4.5e-21
223.47,2.3575e-19,2.8e-21
223.52,2.3431e-19,2.7e-21
223.57,2.3314e-19,2.5e-21
223.62,2.3203e-19,3.1e-21
223.67,2.3094e-19,4.4e-21
223.72,2.3131e-19,5.2e-21
223.77,2.3553e-19,4.5e-21
223.82,2.3975e-19,4.5e-21
223.87,2.4397e-19,5.2e-21
223.92,2.4189e-19,5.1e-21
223.97,2.3785e-19,4.7e-21
224.02,2.3378e-19,4.4e-21
224.07,2.3006e-19,4.1e-21
224.12,2.2728e-19,4.2e-21
224.17,2.2453e-19,5.2e-21
224.22,2.2180e-19,6.7e-21
224.27,2.2004e-19,6.4e-21
224.32,2.1867e-19,5.6e-21
224.37,2.1729e-19,5.4e-21
224.42,2.1646e-19,5.6e-21
224.47,2.1768e-19,6.2e-21
224.52,2.1889e-19,6.8e-21
224.57,2.2011e-19,7.4e-21
224.62,2.1956e-19,9.1e-21
224.67,2.1819e-19,1.1e-20
224.72,2.1681e-19,1.3e-20
224.77,2.1554e-19,1.5e-20
224.82,2.1477e-19,1.1e-20
224.87,2.1401e-19,7.3e-21
224.92,2.1326e-19,5.2e-21
224.97,2.1375e-19,5.4e-21
225.02,2.1497e-19,5.9e-21
225.07,2.1619e-19,6.5e-21
225.12,2.1711e-19,7.0e-21
225.17,2.1585e-19,6.8e-21
225.22,2.1460e-19,6.8e-21
225.27,2.1337e-19,7.0e-21
225.32,2.1254e-19,7.8e-21
225.37,2.1200e-19,9.4e-21
225.42,2.1143e-19,1.1e-20
225.47,2.1082e-19,1.3e-20
225.52,2.0937e-19,1.1e-20
225.57,2.0793e-19,9.1e-21
225.62,2.0644e-19,8.7e-21
225.67,2.0421e-19,1.0e-20
225.72,2.0134e-19,1.3e-20
225.77,1.9844e-19,1.7e-20
225.82,1.9570e-19,2.0e-20
225.87,1.9597e-19,1.8e-20
225.92,1.9627e-19,1.6e-20
225.97,1.9655e-19,1.4e-20
226.02,1.9826e-19,1.2e-20
226.07,2.0132e-19,1.1e-20
226.12,2.0434e-19,9.4e-21
226.17,2.0738e-19,7.9e-21
226.22,2.0458e-19,1.0e-20
226.27,2.0176e-19,1.2e-20
226.32,1.9898e-19,1.5e-20
226.37,1.9837e-19,1.5e-20
226.42,2.0003e-19,1.2e-20
226.47,2.0167e-19,9.8e-21
226.52,2.0331e-19,7.6e-21
226.57,2.0228e-19,7.9e-21
226.62,2.0121e-19,8.5e-21
226.67,2.0014e-19,9.3e-21
226.72,1.9931e-19,9.8e-21
226.77,1.9876e-19,9.7e-21
226.82,1.9822e-19,9.9e-21
226.87,1.9767e-19,1.0e-20
226.92,1.9854e-19,1.1e-20
226.97,1.9946e-19,1.3e-20
227.02,2.0040e-19,1.5e-20
227.07,2.0121e-19,1.4e-20
227.12,2.0185e-19,1.1e-20
227.17,2.0250e-19,9.4e-21
227.22,2.0312e-19,9.2e-21
227.27,2.0331e-19,8.8e-21
227.32,2.0344e-19,9.6e-21
227.37,2.0360e-19,1.1e-20
227.42,2.0248e-19,1.2e-20
227.47,1.9959e-19,1.1e-20
227.52,1.9666e-19,1.0e-20
227.57,1.9373e-19,8.8e-21
227.62,1.9194e-19,8.5e-21
227.67,1.9030e-19,8.8e-21
227.72,1.8864e-19,9.6e-21
227.77,1.8953e-19,1.1e-20
227.82,1.9452e-19,1.1e-20
227.87,1.9949e-19,1.2e-20
227.92,2.0450e-19,1.3e-20
227.97,2.0167e-19,1.2e-20
228.02,1.9780e-19,1.1e-20
228.07,1.9391e-19,9.4e-21
228.12,1.9065e-19,8.5e-21
228.17,1.8844e-19,7.6e-21
228.22,1.8623e-19,6.7e-21
228.27,1.8402e-19,5.8e-21
228.32,1.8405e-19,6.1e-21
228.37,1.8444e-19,6.7e-21
228.42,1.8485e-19,7.3e-21
228.47,1.8577e-19,7.5e-21
228.52,1.8763e-19,6.8e-21
228.57,1.8951e-19,6.1e-21
228.62,1.9137e-19,5.4e-21
228.67,1.9253e-19,3.4e-21
228.72,1.9352e-19,2.1e-21
228.77,1.9450e-19,3.3e-21
228.82,1.9553e-19,4.4e-21
228.87,1.9666e-19,3.9e-21
228.92,1.9776e-19,4.9e-21
228.97,1.9889e-19,6.8e-21
229.02,2.0019e-19,7.4e-21
229.07,2.0156e-19,8.6e-21
229.12,2.0292e-19,1.0e-20
229.17,2.0259e-19,1.2e-20
229.22,1.9863e-19,1.1e-20
229.27,1.9467e-19,1.1e-20
229.32,1.9072e-19,1.1e-20
229.37,1.9391e-19,1.1e-20
229.42,1.9868e-19,1.1e-20
229.47,2.0345e-19,1.1e-20
229.52,2.0729e-19,1.1e-20
229.57,2.0902e-19,1.2e-20
229.62,2.1071e-19,1.3e-20
229.67,2.1241e-19,1.6e-20
229.72,2.1313e-19,1.4e-20
229.77,2.1362e-19,1.3e-20
229.82,2.1407e-19,1.3e-20
229.87,2.1425e-19,1.2e-20
229.92,2.1370e-19,1.1e-20
229.97,2.1315e-19,1.1e-20
230.02,2.1259e-19,1.2e-20
230.07,2.1397e-19,1.2e-20
230.12,2.1582e-19,1.2e-20
230.17,2.1771e-19,1.2e-20
230.22,2.1963e-19,1.2e-20
230.27,2.2177e-19,8.6e-21
230.32,2.2389e-19,6.1e-21
230.37,2.2600e-19,5.1e-21
230.42,2.2980e-19,6.6e-21
230.47,2.3400e-19,9.4e-21
230.52,2.3824e-19,1.2e-20
230.57,2.4183e-19,1.4e-20
230.62,2.4391e-19,9.8e-21
230.67,2.4599e-19,6.5e-21
230.72,2.4808e-19,5.3e-21
230.77,2.5180e-19,9.3e-21
230.82,2.5602e-19,1.4e-20
230.87,2.6022e-19,2.0e-20
230.92,2.6449e-19,2.2e-20
230.97,2.6886e-19,1.7e-20
231.02,2.7319e-19,1.2e-20
231.07,2.7755e-19,6.5e-21
231.12,2.7627e-19,7.6e-21
231.17,2.7341e-19,1.1e-20
231.22,2.7054e-19,1.6e-20
231.27,2.6919e-19,1.8e-20
231.32,2.7177e-19,1.7e-20
231.37,2.7435e-19,1.7e-20
231.42,2.7695e-19,1.8e-20
231.47,2.7562e-19,1.5e-20
231.52,2.7323e-19,1.1e-20
231.57,2.7083e-19,7.7e-21
231.62,2.6906e-19,6.0e-21
231.67,2.6895e-19,6.8e-21
231.72,2.6882e-19,7.7e-21
231.77,2.6871e-19,8.7e-21
231.82,2.6398e-19,9.0e-21
231.87,2.5795e-19,9.1e-21
231.92,2.5193e-19,9.3e-21
231.97,2.4773e-19,9.2e-21
232.02,2.4830e-19,8.1e-21
232.07,2.4887e-19,7.0e-21
232.12,2.4944e-19,5.9e-21
232.17,2.4775e-19,6.5e-21
232.22,2.4546e-19,7.4e-21
232.27,2.4319e-19,8.5e-21
232.32,2.4190e-19,9.0e-21
232.37,2.4295e-19,9.7e-21
232.42,2.4399e-19,1.2e-20
232.47,2.4502e-19,1.5e-20
232.52,2.4463e-19,1.4e-20
232.57,2.4391e-19,1.3e-20
232.62,2.4319e-19,1.1e-20
232.67,2.4467e-19,1.1e-20
232.72,2.5132e-19,1.3e-20
232.77,2.5797e-19,1.5e-20
232.82,2.6462e-19,1.7e-20
232.87,2.6278e-19,1.6e-20
232.92,2.5909e-19,1.4e-20
232.97,2.5541e-19,1.3e-20
233.02,2.5298e-19,1.2e-20
233.07,2.5327e-19,1.1e-20
233.12,2.5355e-19,9.5e-21
233.17,2.5384e-19,8.3e-21
233.22,2.5224e-19,9.0e-21
233.27,2.5025e-19,1.0e-20
233.32,2.4824e-19,1.2e-20
233.37,2.4778e-19,1.3e-20
233.42,2.5038e-19,1.3e-20
233.47,2.5294e-19,1.3e-20
233.52,2.5550e-19,1.3e-20
233.57,2.5500e-19,1.3e-20
233.62,2.5394e-19,1.5e-20
233.67,2.5287e-19,1.6e-20
233.72,2.5289e-19,1.8e-20
233.77,2.5515e-19,1.9e-20
233.82,2.5740e-19,2.0e-20
233.87,2.5963e-19,2.2e-20
233.92,2.5359e-19,2.1e-20
233.97,2.4620e-19,1.9e-20
234.02,2.3883e-19,1.7e-20
234.07,2.3544e-19,1.6e-20
234.12,2.3916e-19,1.5e-20
234.17,2.4286e-19,1.4e-20
234.22,2.4660e-19,1.4e-20
234.27,2.4237e-19,1.5e-20
234.32,2.3704e-19,1.6e-20
234.37,2.3175e-19,1.7e-20
234.42,2.2742e-19,1.7e-20
234.47,2.2472e-19,1.4e-20
234.52,2.2197e-19,1.2e-20
234.57,2.1926e-19,1.1e-20
234.62,2.2033e-19,1.3e-20
234.67,2.2180e-19,1.5e-20
234.72,2.2333e-19,1.8e-20
234.77,2.2613e-19,1.9e-20
234.82,2.3094e-19,1.9e-20
234.87,2.3573e-19,1.8e-20
234.92,2.4054e-19,1.7e-20
234.97,2.4272e-19,1.6e-20
235.02,2.4467e-19,1.6e-20
235.07,2.4664e-19,1.5e-20
235.12,2.4885e-19,1.5e-20
235.17,2.5137e-19,1.7e-20
