λ,σ,uncertainty
276.291,,3.211e-18
276.526,,3.19e-18
276.763,,3.169e-18
276.999,,3.148e-18
277.236,,3.127e-18
277.473,,3.106e-18
277.711,,3.085e-18
277.949,,3.065e-18
278.188,,3.044e-18
278.427,,3.024e-18
278.666,,3.003e-18
278.906,,2.983e-18
279.146,,2.963e-18
279.387,,2.942e-18
279.628,,2.922e-18
279.87,,2.902e-18
280.112,,2.882e-18
280.354,,2.863e-18
280.597,,2.843e-18
280.84,,2.823e-18
281.083,,2.804e-18
281.327,,2.784e-18
281.572,,2.765e-18
281.817,,2.746e-18
282.062,,2.727e-18
282.308,,2.708e-18
282.554,,2.689e-18
282.8,,2.67e-18
283.047,,2.651e-18
283.295,,2.633e-18
283.542,,2.614e-18
283.791,,2.596e-18
284.039,,2.577e-18
284.289,,2.559e-18
284.538,,2.541e-18
284.788,,2.523e-18
285.039,,2.505e-18
285.29,,2.487e-18
285.541,,2.469e-18
285.793,,2.452e-18
286.045,,2.434e-18
286.298,,2.417e-18
286.551,,2.399e-18
286.804,,2.382e-18
287.058,,2.365e-18
287.313,,2.348e-18
287.568,,2.331e-18
287.823,,2.314e-18
288.079,,2.298e-18
288.335,,2.281e-18
288.592,,2.265e-18
288.849,,2.248e-18
289.107,,2.232e-18
289.365,,2.216e-18
289.624,,2.2e-18
289.883,,2.184e-18
290.142,,2.168e-18
290.402,,2.153e-18
290.663,,2.137e-18
290.924,,2.122e-18
291.185,,2.106e-18
291.447,,2.091e-18
291.709,,2.076e-18
291.972,,2.061e-18
292.235,,2.046e-18
292.499,,2.031e-18
292.763,,2.016e-18
293.028,,2.002e-18
293.293,,1.987e-18
293.559,,1.973e-18
293.825,,1.958e-18
294.092,,1.944e-18
294.359,,1.93e-18
294.626,,1.916e-18
294.894,,1.902e-18
295.163,,1.889e-18
295.432,,1.875e-18
295.702,,1.861e-18
295.972,,1.848e-18
296.242,,1.835e-18
296.513,,1.821e-18
296.785,,1.808e-18
297.057,,1.795e-18
297.329,,1.782e-18
297.602,,1.769e-18
297.876,,1.757e-18
298.15,,1.744e-18
298.425,,1.732e-18
298.7,,1.719e-18
298.975,,1.707e-18
299.251,,1.695e-18
299.528,,1.683e-18
299.805,,1.671e-18
300.082,,1.659e-18
300.361,,1.647e-18
300.639,,1.635e-18
300.918,,1.624e-18
301.198,,1.612e-18
301.478,,1.601e-18
301.759,,1.589e-18
302.04,,1.578e-18
302.322,,1.567e-18
302.604,,1.556e-18
302.887,,1.545e-18
303.17,,1.534e-18
303.454,,1.523e-18
303.739,,1.513e-18
304.023,,1.502e-18
304.309,,1.492e-18
304.595,,1.481e-18
304.882,,1.471e-18
305.169,,1.461e-18
305.456,,1.451e-18
305.744,,1.441e-18
306.033,,1.431e-18
306.322,,1.421e-18
306.612,,1.411e-18
306.902,,1.401e-18
307.193,,1.392e-18
307.485,,1.382e-18
307.777,,1.373e-18
308.069,,1.363e-18
308.363,,1.354e-18
308.656,,1.345e-18
308.95,,1.336e-18
309.245,,1.327e-18
309.541,,1.318e-18
309.837,,1.309e-18
310.133,,1.3e-18
310.43,,1.291e-18
310.728,,1.283e-18
311.026,,1.274e-18
311.325,,1.266e-18
311.624,,1.257e-18
311.924,,1.249e-18
312.225,,1.24e-18
312.526,,1.232e-18
312.827,,1.224e-18
313.13,,1.216e-18
313.432,,1.208e-18
313.736,,1.2e-18
314.04,,1.192e-18
314.344,,1.184e-18
314.65,,1.176e-18
314.955,,1.169e-18
315.262,,1.161e-18
315.569,,1.153e-18
315.876,,1.146e-18
316.184,,1.138e-18
316.493,,1.131e-18
316.803,,1.124e-18
317.113,,1.116e-18
317.423,,1.109e-18
317.734,,1.102e-18
318.046,,1.095e-18
318.359,,1.087e-18
318.672,,1.08e-18
318.985,,1.073e-18
319.3,,1.066e-18
319.614,,1.059e-18
319.93,,1.053e-18
320.246,,1.046e-18
320.563,,1.039e-18
320.88,,1.032e-18
321.198,,1.025e-18
321.517,,1.019e-18
321.836,,1.012e-18
322.156,,1.006e-18
322.477,,9.99e-19
322.798,,9.924e-19
323.12,,9.859e-19
323.442,,9.795e-19
323.765,,9.73e-19
324.089,,9.666e-19
324.413,,9.602e-19
324.739,,9.539e-19
325.064,,9.475e-19
325.391,,9.412e-19
325.718,,9.35e-19
326.045,,9.287e-19
326.374,,9.224e-19
326.703,,9.162e-19
327.032,,9.1e-19
327.363,,9.038e-19
327.694,,8.977e-19
328.025,,8.915e-19
328.358,,8.853e-19
328.691,,8.792e-19
329.024,,8.731e-19
329.359,,8.67e-19
329.694,,8.608e-19
330.03,,8.547e-19
330.366,,8.486e-19
330.703,,8.425e-19
331.041,,8.364e-19
331.379,,8.303e-19
331.719,,8.242e-19
332.058,,8.181e-19
332.399,,8.12e-19
332.74,,8.059e-19
333.082,,7.998e-19
333.425,,7.937e-19
333.768,,7.876e-19
334.112,,7.814e-19
334.457,,7.753e-19
334.803,,7.691e-19
335.149,,7.629e-19
335.496,,7.567e-19
335.844,,7.505e-19
336.192,,7.443e-19
336.541,,7.38e-19
336.891,,7.317e-19
337.241,,7.254e-19
337.593,,7.191e-19
337.945,,7.128e-19
338.298,,7.064e-19
338.651,,7.0e-19
339.005,,6.936e-19
339.36,,6.872e-19
339.716,,6.807e-19
340.072,,6.742e-19
340.43,,6.677e-19
340.788,,6.611e-19
341.146,,6.545e-19
341.506,,6.479e-19
341.866,,6.412e-19
342.227,,6.345e-19
342.589,,6.278e-19
342.951,,6.21e-19
343.315,,6.142e-19
343.679,,6.073e-19
344.044,,6.004e-19
344.409,,5.935e-19
344.776,,5.866e-19
345.143,,5.796e-19
345.511,,5.725e-19
345.879,,5.655e-19
346.249,,5.584e-19
346.619,,5.512e-19
346.99,,5.44e-19
347.362,,5.368e-19
347.735,,5.295e-19
348.109,,5.222e-19
348.483,,5.149e-19
348.858,,5.075e-19
349.234,,5.001e-19
349.611,,4.927e-19
349.988,,4.852e-19
350.366,,4.777e-19
350.746,,4.702e-19
351.126,,4.626e-19
351.507,,4.55e-19
351.888,,4.474e-19
352.271,,4.398e-19
352.654,,4.321e-19
353.038,,4.245e-19
353.423,,4.168e-19
353.809,,4.09e-19
354.196,,4.013e-19
354.583,,3.936e-19
354.972,,3.858e-19
355.361,,3.781e-19
355.751,,3.703e-19
356.142,,3.625e-19
356.534,,3.548e-19
356.926,,3.47e-19
357.32,,3.393e-19
357.714,,3.316e-19
358.109,,3.238e-19
358.506,,3.161e-19
358.902,,3.085e-19
359.3,,3.008e-19
359.699,,2.932e-19
360.099,,2.856e-19
360.499,,2.781e-19
360.901,,2.705e-19
361.303,,2.631e-19
361.707,,2.557e-19
362.111,,2.483e-19
362.516,,2.41e-19
362.922,,2.337e-19
363.329,,2.266e-19
363.736,,2.195e-19
364.145,,2.124e-19
364.555,,2.055e-19
364.965,,1.986e-19
365.377,,1.918e-19
365.789,,1.851e-19
366.202,,1.785e-19
366.616,,1.72e-19
367.032,,1.656e-19
367.448,,1.593e-19
367.865,,1.531e-19
368.283,,1.47e-19
368.702,,1.41e-19
369.122,,1.352e-19
369.543,,1.295e-19
369.965,,1.239e-19
